id_proveedor,descripcion_proveedor,tipo_proveedor,score_final,proveedor
AB4X8,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 8 10.9",tornillo_allen,34.8,Trusoni
AB4X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 10 10.9",tornillo_allen,34.61,Trusoni
AB4X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 12 10.9",tornillo_allen,35.39,Trusoni
AB4X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 16 10.9",tornillo_allen,35.39,Trusoni
AB4X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 20 10.9",tornillo_allen,34.61,Trusoni
AB4X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 25 10.9",tornillo_allen,34.61,Trusoni
AB4X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 30 10.9",tornillo_allen,34.61,Trusoni
AB4X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 40 10.9",tornillo_allen,34.61,Trusoni
AB4x50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 50 10.9",tornillo_allen,34.61,Trusoni
AB5X6,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 6 10.9",tornillo_allen,34.8,Trusoni
AB5X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 10 10.9",tornillo_allen,34.61,Trusoni
AB5X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 12 10.9",tornillo_allen,35.39,Trusoni
AB5X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 16 10.9",tornillo_allen,35.39,Trusoni
AB5X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 20 10.9",tornillo_allen,34.61,Trusoni
AB5X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 25 10.9",tornillo_allen,34.61,Trusoni
AB5X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 30 10.9",tornillo_allen,34.61,Trusoni
AB5X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 40 10.9",tornillo_allen,34.61,Trusoni
AB5X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 50 10.9",tornillo_allen,34.61,Trusoni
AB6X10,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 10 10.9",tornillo_allen,34.61,Trusoni
AB6X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 12 10.9",tornillo_allen,35.39,Trusoni
AB6X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 16 10.9",tornillo_allen,35.39,Trusoni
AB6X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 20 10.9",tornillo_allen,34.61,Trusoni
AB6X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 25 10.9",tornillo_allen,34.61,Trusoni
AB6X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 30 10.9",tornillo_allen,34.61,Trusoni
AB6X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 40 10.9",tornillo_allen,34.61,Trusoni
AB6X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 50 10.9",tornillo_allen,34.61,Trusoni
AB6X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 60 10.9",tornillo_allen,34.61,Trusoni
AB8X12,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 12 10.9",tornillo_allen,35.39,Trusoni
AB8X16,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 16 10.9",tornillo_allen,35.39,Trusoni
AB8X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 20 10.9",tornillo_allen,34.61,Trusoni
AB8X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 25 10.9",tornillo_allen,34.61,Trusoni
AB8X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 30 10.9",tornillo_allen,34.61,Trusoni
AB8X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 40 10.9",tornillo_allen,34.61,Trusoni
AB8X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 50 10.9",tornillo_allen,34.61,Trusoni
AB8X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 60 10.9",tornillo_allen,34.61,Trusoni
AB8X70,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 70 10.9",tornillo_allen,34.61,Trusoni
AB8X80,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 80 10.9",tornillo_allen,33.82,Trusoni
AB10X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 20 10.9",tornillo_allen,34.42,Trusoni
AB10X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 25 10.9",tornillo_allen,34.42,Trusoni
AB10X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 30 10.9",tornillo_allen,34.42,Trusoni
AB10X35,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 35 10.9",tornillo_allen,34.42,Trusoni
AB10X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 40 10.9",tornillo_allen,34.42,Trusoni
AB10X45,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 45 10.9",tornillo_allen,34.42,Trusoni
AB10X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 50 10.9",tornillo_allen,34.42,Trusoni
AB10X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 60 10.9",tornillo_allen,34.42,Trusoni
AB10X70,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 70 10.9",tornillo_allen,34.42,Trusoni
AB10X80,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 80 10.9",tornillo_allen,33.64,Trusoni
AB12X20,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 20 10.9",tornillo_allen,35.19,Trusoni
AB12X25,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 25 10.9",tornillo_allen,35.19,Trusoni
AB12X30,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 30 10.9",tornillo_allen,35.19,Trusoni
AB12X35,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 35 10.9",tornillo_allen,35.19,Trusoni
AB12X40,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 40 10.9",tornillo_allen,35.19,Trusoni
AB12X45,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 45 10.9",tornillo_allen,35.19,Trusoni
AB12X50,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 50 10.9",tornillo_allen,35.19,Trusoni
AB12X60,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 60 10.9",tornillo_allen,35.19,Trusoni
AB12X70,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 70 10.9",tornillo_allen,35.19,Trusoni
AB12X80,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 80 10.9",tornillo_allen,35.19,Trusoni
CÓDIGO,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 DESCRIPCIÓN,tornillo_allen,22.86,Trusoni
AB3/16X1/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1/2,tornillo_allen,37.63,Trusoni
AB3/16X5/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 5/8,tornillo_allen,44.19,Trusoni
AB3/16X3/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 3/4,tornillo_allen,44.19,Trusoni
AB3/16X1,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1,tornillo_allen,36.8,Trusoni
AB1/4X3/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/8,tornillo_allen,42.46,Trusoni
AB1/4X1/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1/2,tornillo_allen,57.76,Trusoni
AB1/4X5/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 5/8,tornillo_allen,42.46,Trusoni
AB1/4X3/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/4,tornillo_allen,42.46,Trusoni
AB1/4X1,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1,tornillo_allen,54.27,Trusoni
AB5/16X1/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1/2,tornillo_allen,41.1,Trusoni
AB5/16X5/8,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 5/8,tornillo_allen,40.35,Trusoni
AB5/16X3/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 3/4,tornillo_allen,47.61,Trusoni
AB5/16X1,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1,tornillo_allen,53.85,Trusoni
AB1/2x11/4,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/4,tornillo_allen,44.0,Trusoni
AB1/2x11/2,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/2,tornillo_allen,44.77,Trusoni
ACNF1/4X23/4,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 1/4 - 28 x 23/4,tornillo_allen,41.22,Trusoni
ACNF5/8X11/2,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 11/2,tornillo_allen,22.42,Trusoni
ACNF5/8X3,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 3,tornillo_allen,22.65,Trusoni
CÓDIGO,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB DESCRIPCIÓN,tornillo_allen,22.02,Trusoni
AC8X1X20,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 20 MB",tornillo_allen,23.38,Trusoni
AC8X1X30,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 30 MB",tornillo_allen,23.86,Trusoni
AC8X1X40,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 40 MB",tornillo_allen,23.38,Trusoni
"AC10x1,00x20","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 20 MB",tornillo_allen,23.57,Trusoni
"AC10x1,00x30","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 30 MB",tornillo_allen,24.07,Trusoni
"AC10x1,00x50","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 50 MB",tornillo_allen,23.57,Trusoni
"AC10x1,00x60","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 60 MB",tornillo_allen,23.36,Trusoni
"AC10X1,25X30","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 30 MB",tornillo_allen,23.65,Trusoni
"AC10X1,25X40","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 40 MB",tornillo_allen,23.65,Trusoni
"AC10X1,25X60","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 60 MB",tornillo_allen,23.21,Trusoni
"AC10x1,25x80","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 80 MB",tornillo_allen,23.21,Trusoni
"AC12X1,50X20","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 20 MB",tornillo_allen,24.43,Trusoni
"AC12x1,50x30","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 30 MB",tornillo_allen,23.82,Trusoni
"AC12X1,50X45","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 45 MB",tornillo_allen,23.82,Trusoni
"AC12X1,50X60","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 60 MB",tornillo_allen,23.82,Trusoni
"AC12X1,50X80","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 80 MB",tornillo_allen,23.82,Trusoni
"AC14x1,50x60","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 14 x 1,50 x 60 MB",tornillo_allen,23.21,Trusoni
"AC14x1,50x90","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 14 x 1,50 x 90 MB",tornillo_allen,23.21,Trusoni
"AC16x1,50x60","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 16 x 1,50 x 60 MB",tornillo_allen,23.05,Trusoni
"AC16x1,50x70","TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 16 x 1,50 x 70 MB",tornillo_allen,23.21,Trusoni
ACTR4X60,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 4 x 0,70 x 60 Todo Rosca",tornillo_allen,22.4,Trusoni
ACTR5X80,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 5 x 0,80 x 80 Todo Rosca",tornillo_allen,22.56,Trusoni
ACTR6X50,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 6 x 1,00 x 50 Todo Rosca",tornillo_allen,22.79,Trusoni
ACTR6X90,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 6 x 1,00 x 90 Todo Rosca",tornillo_allen,22.56,Trusoni
ACTR8X40,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil 8 x 1,25 x 40 Todo Rosca",tornillo_allen,23.05,Trusoni
ACTR8X60,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 8 x 1,25 x 60 Todo Rosca",tornillo_allen,22.86,Trusoni
ACTR8X100,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 8 x 1,25 x 100 Todo Rosca",tornillo_allen,23.87,Trusoni
ACTR10X50,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 10 x 1,50 x 50 Todo Rosca",tornillo_allen,23.5,Trusoni
ACTR10X90,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 10 x 1,50 x 90 Todo Rosca",tornillo_allen,23.21,Trusoni
ACTR12X60,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 12 x 1,75 x 60 Todo Rosca",tornillo_allen,22.22,Trusoni
