codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_granel,precio_fraccionado,proveedor,descripcion
108NF00000K0175,bulón,,3/4,,7,G5,imperial,UNF,,3754.835280792001,3980.125397639521,efepe,Bulon G5 UNF. 5 3/4 7
108NF00000K0200,bulón,,3/4,,8,G5,imperial,UNF,,4258.237721297,4513.73198457482,efepe,Bulon G5 UNF. 5 3/4 8
108NF00000K0225,bulón,,3/4,,9,G5,imperial,UNF,,4740.764559449,5025.210433015939,efepe,Bulon G5 UNF. 5 3/4 9
108NF00000K0250,bulón,,3/4,,10,G5,imperial,UNF,,4178.667449163636,4429.387496113454,efepe,Bulon G5 UNF. 5 3/4 10
108NF00000L0050,bulón,,7/8,,2,G5,imperial,UNF,,2115.7308383008985,2242.6746885989523,efepe,Bulon G5 UNF. 5 7/8 2
108NF00000L0056,bulón,,7/8,,2 1/4,G5,imperial,UNF,,2273.498698225922,2409.9086201194773,efepe,Bulon G5 UNF. 5 7/8 2 1/4
108NF00000L0063,bulón,,7/8,,2 1/2,G5,imperial,UNF,,2448.593664154272,2595.509284003528,efepe,Bulon G5 UNF. 5 7/8 2 1/2
108NF00000L0070,bulón,,7/8,,2 3/4,G5,imperial,UNF,,2098.9509040660982,2224.8879583100643,efepe,Bulon G5 UNF. 5 7/8 2 3/4
108NF00000L0076,bulón,,7/8,,3,G5,imperial,UNF,,2784.5434459640005,2951.6160527218403,efepe,Bulon G5 UNF. 5 7/8 3
108NF00000L0082,bulón,,7/8,,3 1/4,G5,imperial,UNF,,2371.353128175793,2513.634315866341,efepe,Bulon G5 UNF. 5 7/8 3 1/4
108NF00000L0090,bulón,,7/8,,3 1/2,G5,imperial,UNF,,3164.078843725,3353.9235743485,efepe,Bulon G5 UNF. 5 7/8 3 1/2
108NF00000L0100,bulón,,7/8,,4,G5,imperial,UNF,,2812.840427469085,2981.6108531172304,efepe,Bulon G5 UNF. 5 7/8 4
108NF00000L0110,bulón,,7/8,,4 1/2,G5,imperial,UNF,,3094.4177799581694,3280.0828467556594,efepe,Bulon G5 UNF. 5 7/8 4 1/2
108NF00000L0125,bulón,,7/8,,5,G5,imperial,UNF,,4219.077322614767,4472.2219619716525,efepe,Bulon G5 UNF. 5 7/8 5
108NF00000L0140,bulón,,7/8,,5 1/2,G5,imperial,UNF,,4571.049013226122,4845.311954019689,efepe,Bulon G5 UNF. 5 7/8 5 1/2
108NF00000L0155,bulón,,7/8,,6,G5,imperial,UNF,,4531.546345461,4803.439126188659,efepe,Bulon G5 UNF. 5 7/8 6
108NF00000L0175,bulón,,7/8,,7,G5,imperial,UNF,,4142.935240132507,4391.511354540457,efepe,Bulon G5 UNF. 5 7/8 7
108NF00000L0200,bulón,,7/8,,8,G5,imperial,UNF,,5885.456260429,6238.583636054739,efepe,Bulon G5 UNF. 5 7/8 8
108NF00000L0225,bulón,,7/8,,9,G5,imperial,UNF,,5236.334580086753,5550.514654891958,efepe,Bulon G5 UNF. 5 7/8 9
108NF00000L0250,bulón,,7/8,,10,G5,imperial,UNF,,7200.096403397111,7632.102187600938,efepe,Bulon G5 UNF. 5 7/8 10
108NF00000M0050,bulón,,5,,5 1 2,G5,imperial,UNF,,2333.0370812734936,2473.019306149903,efepe,Bulon G5 UNF. 5 1 2
108NF00000M0056,bulón,,1,,2 1/4,G5,imperial,UNF,,3110.801658923962,3297.4497584594,efepe,Bulon G5 UNF. 5 1 2 1/4
108NF00000M0063,bulón,,1,,2 1/2,G5,imperial,UNF,,2658.1780926629413,2817.6687782227177,efepe,Bulon G5 UNF. 5 1 2 1/2
108NF00000M0070,bulón,,1,,2 3/4,G5,imperial,UNF,,3551.8758996789297,3764.9884536596655,efepe,Bulon G5 UNF. 5 1 2 3/4
108NF00000M0076,bulón,,5,,5 1 3,G5,imperial,UNF,,3781.945796664584,4008.862544464459,efepe,Bulon G5 UNF. 5 1 3
108NF00000M0082,bulón,,1,,3 1/4,G5,imperial,UNF,,4011.374064455457,4252.056508322785,efepe,Bulon G5 UNF. 5 1 3 1/4
108NF00000M0090,bulón,,1,,3 1/2,G5,imperial,UNF,,3392.935182000394,3596.5112929204174,efepe,Bulon G5 UNF. 5 1 3 1/2
108NF00000M0100,bulón,,5,,5 1 4,G5,imperial,UNF,,4699.475545201,4981.44407791306,efepe,Bulon G5 UNF. 5 1 4
108NF00000M0110,bulón,,1,,4 1/2,G5,imperial,UNF,,5158.698726036908,5468.220649599122,efepe,Bulon G5 UNF. 5 1 4 1/2
108NF00000M0125,bulón,,5,,5 1 5,G5,imperial,UNF,,5617.921906872814,5954.997221285184,efepe,Bulon G5 UNF. 5 1 5
108NF00000M0140,bulón,,1,,5 1/2,G5,imperial,UNF,,4861.716070166979,5153.419034376998,efepe,Bulon G5 UNF. 5 1 5 1/2
108NF00000M0155,bulón,,5,,5 1 6,G5,imperial,UNF,,6070.640570601001,6434.879004837061,efepe,Bulon G5 UNF. 5 1 6
108NF00000M0175,bulón,,5,,5 1 7,G5,imperial,UNF,,6929.981037348207,7345.779899589099,efepe,Bulon G5 UNF. 5 1 7
108NF00000M0200,bulón,,5,,5 1 8,G5,imperial,UNF,,7783.446690639996,8250.453492078395,efepe,Bulon G5 UNF. 5 1 8
108NF00000M0225,bulón,,5,,5 1 9,G5,imperial,UNF,,8636.912343931785,9155.127084567692,efepe,Bulon G5 UNF. 5 1 9
108NF00000M0250,bulón,,5,,5 1 10,G5,imperial,UNF,,9490.377997223572,10059.800677056986,efepe,Bulon G5 UNF. 5 1 10
109MA00000K0010,bulón,,8,,,G8,métrico,,,20.82730208718435,22.07694021241541,efepe,Bulon G8 MA. 8 5 0.80 10
109MA00000K0012,bulón,,8,,,G8,métrico,,,16.72592567616958,17.729481216739757,efepe,Bulon G8 MA. 8 5 0.80 12
109MA00000K0015,bulón,,8,,,G8,métrico,,,22.696418941162424,24.05820407763217,efepe,Bulon G8 MA. 8 5 0.80 15
109MA00000K0020,bulón,,8,,,G8,métrico,,,24.9927625046212,26.492328254898474,efepe,Bulon G8 MA. 8 5 0.80 20
109MA00000K0025,bulón,,8,,,G8,métrico,,,28.773718883525444,30.50014201653697,efepe,Bulon G8 MA. 8 5 0.80 25
109MA00000K0030,bulón,,8,,,G8,métrico,,,40.93365910212,43.389678648247205,efepe,Bulon G8 MA. 8 5 0.80 30
109MA00000K0035,bulón,,8,,,G8,métrico,,,45.9001695998332,48.65417977582319,efepe,Bulon G8 MA. 8 5 0.80 35
109MA00000K0040,bulón,,8,,,G8,métrico,,,55.10557010567524,58.41190431201576,efepe,Bulon G8 MA. 8 5 0.80 40
109MA00000K0045,bulón,,8,,,G8,métrico,,,60.6595173289244,64.29908836865985,efepe,Bulon G8 MA. 8 5 0.80 45
109MA00000K0050,bulón,,8,,,G8,métrico,,,65.86634285072051,69.81832342176375,efepe,Bulon G8 MA. 8 5 0.80 50
109MA00000K0060,bulón,,8,,,G8,métrico,,,82.8008496439466,87.7689006225834,efepe,Bulon G8 MA. 8 5 0.80 60
109MA00000K0070,bulón,,8,,,G8,métrico,,,100.54507172264437,106.57777602600302,efepe,Bulon G8 MA. 8 5 0.80 70
109MA00000M0010,bulón,,8,,,G8,métrico,,,28.21636502204441,29.909346923367075,efepe,Bulon G8 MA. 8 6 1.00 10
109MA00000M0012,bulón,,8,,,G8,métrico,,,28.73889030023041,30.463223718244237,efepe,Bulon G8 MA. 8 6 1.00 12
109MA00000M0015,bulón,,8,,,G8,métrico,,,35.57585031912001,37.71040133826721,efepe,Bulon G8 MA. 8 6 1.00 15
109MA00000M0020,bulón,,8,,,G8,métrico,,,38.71909813847999,41.0422440267888,efepe,Bulon G8 MA. 8 6 1.00 20
109MA00000M0025,bulón,,8,,,G8,métrico,,,44.36265672324001,47.02441612663441,efepe,Bulon G8 MA. 8 6 1.00 25
109MA00000M0030,bulón,,8,,,G8,métrico,,,50.07765275844,53.08231192394639,efepe,Bulon G8 MA. 8 6 1.00 30
109MA00000M0035,bulón,,8,,,G8,métrico,,,62.36489423412002,66.10678788816722,efepe,Bulon G8 MA. 8 6 1.00 35
109MA00000M0040,bulón,,8,,,G8,métrico,,,72.93763689924,77.3138951131944,efepe,Bulon G8 MA. 8 6 1.00 40
109MA00000M0045,bulón,,8,,,G8,métrico,,,76.4380719708,81.024356289048,efepe,Bulon G8 MA. 8 6 1.00 45
109MA00000M0050,bulón,,8,,,G8,métrico,,,77.79538352916,82.4631065409096,efepe,Bulon G8 MA. 8 6 1.00 50
109MA00000M0055,bulón,,8,,,G8,métrico,,,84.160460363364,89.21008798516584,efepe,Bulon G8 MA. 8 6 1.00 55
109MA00000M0060,bulón,,8,,,G8,métrico,,,98.36936925588002,104.2715314112328,efepe,Bulon G8 MA. 8 6 1.00 60
109MA00000M0065,bulón,,8,,,G8,métrico,,,84.272341535746,89.32868202789075,efepe,Bulon G8 MA. 8 6 1.00 65
109MA00000M0070,bulón,,8,,,G8,métrico,,,126.01566257616,133.5766023307296,efepe,Bulon G8 MA. 8 6 1.00 70
109MA00000M0075,bulón,,8,,,G8,métrico,,,107.113313189736,113.54011198112016,efepe,Bulon G8 MA. 8 6 1.00 75
109MA00000M0080,bulón,,8,,,G8,métrico,,,135.80259328644,143.9507488836264,efepe,Bulon G8 MA. 8 6 1.00 80
109MA00000M0090,bulón,,8,,,G8,métrico,,,176.04039870464453,186.6028226269232,efepe,Bulon G8 MA. 8 6 1.00 90
109MA00000M0100,bulón,,8,,,G8,métrico,,,194.48272618798825,206.15168975926755,efepe,Bulon G8 MA. 8 6 1.00 100
109MA00000M0110,bulón,,8,,,G8,métrico,,,208.92706659452315,221.4626905901945,efepe,Bulon G8 MA. 8 6 1.00 110
109MA00000M0120,bulón,,8,,,G8,métrico,,,211.58044034027355,224.27526676069,efepe,Bulon G8 MA. 8 6 1.00 120
109MA00000M0130,bulón,,8,,,G8,métrico,,,217.6104828899714,230.66711186336968,efepe,Bulon G8 MA. 8 6 1.00 130
109MA00000O0010,bulón,,8,,,G8,métrico,,,37.51699384086542,39.76801347131735,efepe,Bulon G8 MA. 8 7 1.00 10
109MA00000O0015,bulón,,8,,,G8,métrico,,,52.657780640928976,55.81724747938471,efepe,Bulon G8 MA. 8 7 1.00 15
109MA00000O0020,bulón,,8,,,G8,métrico,,,59.62522235423258,63.20273569548653,efepe,Bulon G8 MA. 8 7 1.00 20
109MA00000O0025,bulón,,8,,,G8,métrico,,,70.21795848585158,74.43103599500267,efepe,Bulon G8 MA. 8 7 1.00 25
109MA00000O0030,bulón,,8,,,G8,métrico,,,86.36787758196002,91.54995023687762,efepe,Bulon G8 MA. 8 7 1.00 30
109MA00000O0035,bulón,,8,,,G8,métrico,,,76.36738649352255,80.9494296831339,efepe,Bulon G8 MA. 8 7 1.00 35
109MA00000O0040,bulón,,8,,,G8,métrico,,,105.30820161309158,111.62669370987707,efepe,Bulon G8 MA. 8 7 1.00 40
109MA00000O0045,bulón,,8,,,G8,métrico,,,91.51964571842778,97.01082446153345,efepe,Bulon G8 MA. 8 7 1.00 45
109MA00000O0050,bulón,,8,,,G8,métrico,,,99.39882051537852,105.36274974630123,efepe,Bulon G8 MA. 8 7 1.00 50
109MA00000O0055,bulón,,8,,,G8,métrico,,,140.58890246592,149.0242366138752,efepe,Bulon G8 MA. 8 7 1.00 55
109MA00000O0060,bulón,,8,,,G8,métrico,,,116.87317780276636,123.88556847093234,efepe,Bulon G8 MA. 8 7 1.00 60
109MA00000O0070,bulón,,8,,,G8,métrico,,,152.06554756517878,161.1894804190895,efepe,Bulon G8 MA. 8 7 1.00 70
109MA00000P0010,bulón,,8,,,G8,métrico,,,45.7088100128925,48.451338613666046,efepe,Bulon G8 MA. 8 8 1.25 10
109MA00000P0012,bulón,,8,,,G8,métrico,,,47.61334376342968,50.470144389235465,efepe,Bulon G8 MA. 8 8 1.25 12
109MA00000P0015,bulón,,8,,,G8,métrico,,,67.19834246084854,71.23024300849944,efepe,Bulon G8 MA. 8 8 1.25 15
109MA00000P0020,bulón,,8,,,G8,métrico,,,72.28057004192112,76.61740424443639,efepe,Bulon G8 MA. 8 8 1.25 20
109MA00000P0025,bulón,,8,,,G8,métrico,,,84.51050387052001,89.58113410275121,efepe,Bulon G8 MA. 8 8 1.25 25
109MA00000P0030,bulón,,8,,,G8,métrico,,,99.58380591336,105.5588342681616,efepe,Bulon G8 MA. 8 8 1.25 30
109MA00000P0035,bulón,,8,,,G8,métrico,,,103.9414903902,110.177979813612,efepe,Bulon G8 MA. 8 8 1.25 35
109MA00000P0040,bulón,,8,,,G8,métrico,,,113.72842110048,120.5521263665088,efepe,Bulon G8 MA. 8 8 1.25 40
109MA00000P0045,bulón,,8,,,G8,métrico,,,124.65835101779996,132.13785207886798,efepe,Bulon G8 MA. 8 8 1.25 45
109MA00000P0050,bulón,,8,,,G8,métrico,,,135.88883309147568,144.0421630769642,efepe,Bulon G8 MA. 8 8 1.25 50
109MA00000P0055,bulón,,8,,,G8,métrico,,,157.73389057152,167.1979240058112,efepe,Bulon G8 MA. 8 8 1.25 55
109MA00000P0060,bulón,,8,,,G8,métrico,,,170.73550655159997,180.97963694469595,efepe,Bulon G8 MA. 8 8 1.25 60
109MA00000P0065,bulón,,8,,,G8,métrico,,,183.01863651934104,193.99975471050143,efepe,Bulon G8 MA. 8 8 1.25 65
109MA00000P0070,bulón,,8,,,G8,métrico,,,206.09704451940004,218.46286719056403,efepe,Bulon G8 MA. 8 8 1.25 70
109MA00000P0075,bulón,,8,,,G8,métrico,,,219.1000126278796,232.24601338555237,efepe,Bulon G8 MA. 8 8 1.25 75
109MA00000P0080,bulón,,8,,,G8,métrico,,,230.10002786724,243.9060295392744,efepe,Bulon G8 MA. 8 8 1.25 80
109MA00000P0090,bulón,,8,,,G8,métrico,,,249.38813948603996,264.3514278552023,efepe,Bulon G8 MA. 8 8 1.25 90
109MA00000P0100,bulón,,8,,,G8,métrico,,,274.46268459048,290.93044566590885,efepe,Bulon G8 MA. 8 8 1.25 100
109MA00000P0110,bulón,,8,,,G8,métrico,,,346.36019221131363,367.14180374399245,efepe,Bulon G8 MA. 8 8 1.25 110
109MA00000P0120,bulón,,8,,,G8,métrico,,,374.6344936163189,397.112563233298,efepe,Bulon G8 MA. 8 8 1.25 120
109MA00000P0130,bulón,,8,,,G8,métrico,,,413.9814540488088,438.82034129173735,efepe,Bulon G8 MA. 8 8 1.25 130
109MA00000P0140,bulón,,8,,,G8,métrico,,,354.42622732599784,375.6918009655577,efepe,Bulon G8 MA. 8 8 1.25 140
109MA00000P0150,bulón,,8,,,G8,métrico,,,472.0841142661856,500.4091611221567,efepe,Bulon G8 MA. 8 8 1.25 150
109MA00000Q0016,bulón,,8,,,G8,métrico,,,127.37297413452,135.01535258259122,efepe,Bulon G8 MA. 8 10 1.50 16
109MA00000Q0020,bulón,,8,,,G8,métrico,,,136.65984269171997,144.85943325322316,efepe,Bulon G8 MA. 8 10 1.50 20
109MA00000Q0025,bulón,,8,,,G8,métrico,,,144.16077498791998,152.8104214871952,efepe,Bulon G8 MA. 8 10 1.50 25
109MA00000Q0030,bulón,,8,,,G8,métrico,,,159.30551448120002,168.863845350072,efepe,Bulon G8 MA. 8 10 1.50 30
109MA00000Q0035,bulón,,8,,,G8,métrico,,,174.45025397448003,184.91726921294884,efepe,Bulon G8 MA. 8 10 1.50 35
109MA00000Q0040,bulón,,8,,,G8,métrico,,,189.6664309182,201.046416773292,efepe,Bulon G8 MA. 8 10 1.50 40
109MA00000Q0045,bulón,,8,,,G8,métrico,,,219.38441030124,232.5474749193144,efepe,Bulon G8 MA. 8 10 1.50 45
109MA00000Q0050,bulón,,8,,,G8,métrico,,,232.45746373176,246.4049115556656,efepe,Bulon G8 MA. 8 10 1.50 50
109MA00000Q0055,bulón,,8,,,G8,métrico,,,285.17830215648,302.28900028586884,efepe,Bulon G8 MA. 8 10 1.50 55
109MA00000Q0060,bulón,,8,,,G8,métrico,,,288.03580017408,305.3179481845248,efepe,Bulon G8 MA. 8 10 1.50 60
109MA00000Q0065,bulón,,8,,,G8,métrico,,,307.07441383164183,325.49887866154035,efepe,Bulon G8 MA. 8 10 1.50 65
109MA00000Q0070,bulón,,8,,,G8,métrico,,,342.25682505804,362.7922345615224,efepe,Bulon G8 MA. 8 10 1.50 70
109MA00000Q0075,bulón,,8,,,G8,métrico,,,384.0705935495809,407.1148291625557,efepe,Bulon G8 MA. 8 10 1.50 75
109MA00000Q0080,bulón,,8,,,G8,métrico,,,360.54481237068,382.1775011129208,efepe,Bulon G8 MA. 8 10 1.50 80
109MA00000Q0090,bulón,,8,,,G8,métrico,,,398.33522365344,422.2353370726464,efepe,Bulon G8 MA. 8 10 1.50 90
109MA00000Q0100,bulón,,8,,,G8,métrico,,,440.3404445121601,466.7608711828897,efepe,Bulon G8 MA. 8 10 1.50 100
109MA00000Q0110,bulón,,8,,,G8,métrico,,,493.70421999084,523.3264731902905,efepe,Bulon G8 MA. 8 10 1.50 110
109MA00000Q0120,bulón,,8,,,G8,métrico,,,528.2085085533599,559.9010190665615,efepe,Bulon G8 MA. 8 10 1.50 120
109MA00000Q0130,bulón,,8,,,G8,métrico,,,590.0733406344,625.477741072464,efepe,Bulon G8 MA. 8 10 1.50 130
109MA00000Q0140,bulón,,8,,,G8,métrico,,,630.57837503388,668.4130775359127,efepe,Bulon G8 MA. 8 10 1.50 140
109MA00000Q0150,bulón,,8,,,G8,métrico,,,686.0138365753198,727.1746667698391,efepe,Bulon G8 MA. 8 10 1.50 150
109MA00000Q0160,bulón,,8,,,G8,métrico,,,801.0809954970457,849.1458552268684,efepe,Bulon G8 MA. 8 10 1.50 160
109MA00000Q0170,bulón,,8,,,G8,métrico,,,697.8564026108565,739.727786767508,efepe,Bulon G8 MA. 8 10 1.50 170
109MA00000Q0180,bulón,,8,,,G8,métrico,,,917.7712132927684,972.8374860903344,efepe,Bulon G8 MA. 8 10 1.50 180
109MA00000Q0190,bulón,,8,,,G8,métrico,,,1018.2565598306812,1079.351953420522,efepe,Bulon G8 MA. 8 10 1.50 190
109MA00000Q0200,bulón,,8,,,G8,métrico,,,1198.4438247064004,1270.3504541887844,efepe,Bulon G8 MA. 8 10 1.50 200
109MA00000R0020,bulón,,8,,,G8,métrico,,,193.8048889968578,205.4331823366693,efepe,Bulon G8 MA. 8 12 1.75 20
109MA00000R0025,bulón,,8,,,G8,métrico,,,209.45460469008,222.0218809714848,efepe,Bulon G8 MA. 8 12 1.75 25
109MA00000R0030,bulón,,8,,,G8,métrico,,,245.38764226139995,260.110900797084,efepe,Bulon G8 MA. 8 12 1.75 30
109MA00000R0035,bulón,,8,,,G8,métrico,,,253.67438651244,268.8948497031864,efepe,Bulon G8 MA. 8 12 1.75 35
109MA00000R0040,bulón,,8,,,G8,métrico,,,275.7485586984001,292.29347222030407,efepe,Bulon G8 MA. 8 12 1.75 40
109MA00000R0045,bulón,,8,,,G8,métrico,,,294.89379541632,312.5874231412992,efepe,Bulon G8 MA. 8 12 1.75 45
109MA00000R0050,bulón,,8,,,G8,métrico,,,316.11071819700004,335.07736128882004,efepe,Bulon G8 MA. 8 12 1.75 50
109MA00000R0055,bulón,,8,,,G8,métrico,,,405.69328104876,430.0348779116856,efepe,Bulon G8 MA. 8 12 1.75 55
109MA00000R0060,bulón,,8,,,G8,métrico,,,411.4797145344001,436.168497406464,efepe,Bulon G8 MA. 8 12 1.75 60
109MA00000R0065,bulón,,8,,,G8,métrico,,,431.7466258472884,457.6514233981257,efepe,Bulon G8 MA. 8 12 1.75 65
109MA00000R0070,bulón,,8,,,G8,métrico,,,502.1995615971648,532.3315352929947,efepe,Bulon G8 MA. 8 12 1.75 70
109MA00000R0075,bulón,,8,,,G8,métrico,,,512.563706907,543.31752932142,efepe,Bulon G8 MA. 8 12 1.75 75
109MA00000R0080,bulón,,8,,,G8,métrico,,,544.21049745192,576.8631272990352,efepe,Bulon G8 MA. 8 12 1.75 80
109MA00000R0090,bulón,,8,,,G8,métrico,,,621.4643851067447,658.7522482131493,efepe,Bulon G8 MA. 8 12 1.75 90
109MA00000R0100,bulón,,8,,,G8,métrico,,,620.29138217052,657.5088651007512,efepe,Bulon G8 MA. 8 12 1.75 100
109MA00000R0110,bulón,,8,,,G8,métrico,,,709.5881952205201,752.1634869337513,efepe,Bulon G8 MA. 8 12 1.75 110
109MA00000R0120,bulón,,8,,,G8,métrico,,,724.6614972633599,768.1411870991615,efepe,Bulon G8 MA. 8 12 1.75 120
109MA00000R0130,bulón,,8,,,G8,métrico,,,801.4567564863601,849.5441618755417,efepe,Bulon G8 MA. 8 12 1.75 130
109MA00000R0140,bulón,,8,,,G8,métrico,,,858.2495295861601,909.7445013613296,efepe,Bulon G8 MA. 8 12 1.75 140
109MA00000R0150,bulón,,8,,,G8,métrico,,,1036.1273524327512,1098.2949935787162,efepe,Bulon G8 MA. 8 12 1.75 150
109MA00000R0160,bulón,,8,,,G8,métrico,,,874.6343995708193,927.1124635450684,efepe,Bulon G8 MA. 8 12 1.75 160
109MA00000R0170,bulón,,8,,,G8,métrico,,,1170.6976817080356,1240.9395426105175,efepe,Bulon G8 MA. 8 12 1.75 170
109MA00000R0180,bulón,,8,,,G8,métrico,,,1617.4112707808383,1714.4559470276886,efepe,Bulon G8 MA. 8 12 1.75 180
109MA00000R0190,bulón,,8,,,G8,métrico,,,1771.450439426633,1877.737465792231,efepe,Bulon G8 MA. 8 12 1.75 190
109MA00000R0200,bulón,,8,,,G8,métrico,,,1925.489608072427,2041.0189845567727,efepe,Bulon G8 MA. 8 12 1.75 200
109MA00000S0025,bulón,,8,,,G8,métrico,,,367.18849526160005,389.21980497729606,efepe,Bulon G8 MA. 8 14 2.00 25
109MA00000S0030,bulón,,8,,,G8,métrico,,,376.97542597188,399.5939515301928,efepe,Bulon G8 MA. 8 14 2.00 30
109MA00000S0035,bulón,,8,,,G8,métrico,,,405.47896869744005,429.80770681928647,efepe,Bulon G8 MA. 8 14 2.00 35
109MA00000S0040,bulón,,8,,,G8,métrico,,,456.6896194198585,484.09099658504994,efepe,Bulon G8 MA. 8 14 2.00 40
109MA00000S0045,bulón,,8,,,G8,métrico,,,447.69850190748,474.5604120219288,efepe,Bulon G8 MA. 8 14 2.00 45
109MA00000S0050,bulón,,8,,,G8,métrico,,,504.8123025623438,535.1010407160844,efepe,Bulon G8 MA. 8 14 2.00 50
109MA00000S0055,bulón,,8,,,G8,métrico,,,433.81923422145934,459.8483882747469,efepe,Bulon G8 MA. 8 14 2.00 55
109MA00000S0060,bulón,,8,,,G8,métrico,,,579.1216561025427,613.8689554686953,efepe,Bulon G8 MA. 8 14 2.00 60
109MA00000S0065,bulón,,8,,,G8,métrico,,,664.5511689651265,704.4242391030341,efepe,Bulon G8 MA. 8 14 2.00 65
109MA00000S0070,bulón,,8,,,G8,métrico,,,706.1992025716467,748.5711547259455,efepe,Bulon G8 MA. 8 14 2.00 70
109MA00000S0075,bulón,,8,,,G8,métrico,,,739.5104857118184,783.8811148545276,efepe,Bulon G8 MA. 8 14 2.00 75
109MA00000S0080,bulón,,8,,,G8,métrico,,,761.7375340417201,807.4417860842233,efepe,Bulon G8 MA. 8 14 2.00 80
109MA00000S0090,bulón,,8,,,G8,métrico,,,818.7446194928399,867.8692966624103,efepe,Bulon G8 MA. 8 14 2.00 90
109MA00000S0100,bulón,,8,,,G8,métrico,,,895.5019275702938,949.2320432245116,efepe,Bulon G8 MA. 8 14 2.00 100
109MA00000S0110,bulón,,8,,,G8,métrico,,,927.32954416164,982.9693168113384,efepe,Bulon G8 MA. 8 14 2.00 110
109MA00000S0120,bulón,,8,,,G8,métrico,,,1006.640623596517,1067.039061012308,efepe,Bulon G8 MA. 8 14 2.00 120
109MA00000S0130,bulón,,8,,,G8,métrico,,,854.1193169909842,905.3664760104432,efepe,Bulon G8 MA. 8 14 2.00 130
109MA00000S0140,bulón,,8,,,G8,métrico,,,1140.859373409386,1209.3109358139493,efepe,Bulon G8 MA. 8 14 2.00 140
109MA00000S0150,bulón,,8,,,G8,métrico,,,1236.9394543686,1311.155821630716,efepe,Bulon G8 MA. 8 14 2.00 150
109MA00000T0025,bulón,,8,,,G8,métrico,,,431.1620582150294,457.0317817079312,efepe,Bulon G8 MA. 8 16 2.00 25
109MA00000T0030,bulón,,8,,,G8,métrico,,,472.31285294495376,500.65162412165097,efepe,Bulon G8 MA. 8 16 2.00 30
109MA00000T0035,bulón,,8,,,G8,métrico,,,512.84945670876,543.6204241112856,efepe,Bulon G8 MA. 8 16 2.00 35
109MA00000T0040,bulón,,8,,,G8,métrico,,,554.0002514386846,587.2402665250056,efepe,Bulon G8 MA. 8 16 2.00 40
109MA00000T0045,bulón,,8,,,G8,métrico,,,596.3794281008456,632.1621937868964,efepe,Bulon G8 MA. 8 16 2.00 45
109MA00000T0050,bulón,,8,,,G8,métrico,,,626.36356545792,663.9453793853952,efepe,Bulon G8 MA. 8 16 2.00 50
109MA00000T0055,bulón,,8,,,G8,métrico,,,699.3379614336002,741.2982391196161,efepe,Bulon G8 MA. 8 16 2.00 55
109MA00000T0060,bulón,,8,,,G8,métrico,,,748.02154355724,792.9028361706744,efepe,Bulon G8 MA. 8 16 2.00 60
109MA00000T0065,bulón,,8,,,G8,métrico,,,796.6733512682799,844.4737523443767,efepe,Bulon G8 MA. 8 16 2.00 65
109MA00000T0070,bulón,,8,,,G8,métrico,,,904.89818472348,959.1920758068889,efepe,Bulon G8 MA. 8 16 2.00 70
109MA00000T0075,bulón,,8,,,G8,métrico,,,893.9682548061601,947.6063500945296,efepe,Bulon G8 MA. 8 16 2.00 75
109MA00000T0080,bulón,,8,,,G8,métrico,,,942.6195884010532,999.1767637051164,efepe,Bulon G8 MA. 8 16 2.00 80
109MA00000T0090,bulón,,8,,,G8,métrico,,,1039.9222555908393,1102.3175909262898,efepe,Bulon G8 MA. 8 16 2.00 90
109MA00000T0100,bulón,,8,,,G8,métrico,,,1142.2848325356,1210.821922487736,efepe,Bulon G8 MA. 8 16 2.00 100
109MA00000T0110,bulón,,8,,,G8,métrico,,,1240.5458933988778,1314.9786470028105,efepe,Bulon G8 MA. 8 16 2.00 110
109MA00000T0120,bulón,,8,,,G8,métrico,,,1332.73707540864,1412.7012999331585,efepe,Bulon G8 MA. 8 16 2.00 120
109MA00000T0130,bulón,,8,,,G8,métrico,,,1406.0987492843449,1490.4646742414056,efepe,Bulon G8 MA. 8 16 2.00 130
109MA00000T0140,bulón,,8,,,G8,métrico,,,1496.04308711448,1585.8056723413488,efepe,Bulon G8 MA. 8 16 2.00 140
109MA00000T0150,bulón,,8,,,G8,métrico,,,1593.34670253656,1688.9475046887535,efepe,Bulon G8 MA. 8 16 2.00 150
109MA00000T0160,bulón,,8,,,G8,métrico,,,1690.65031795864,1792.0893370361584,efepe,Bulon G8 MA. 8 16 2.00 160
109MA00000T0170,bulón,,8,,,G8,métrico,,,1518.4322151853246,1609.538148096444,efepe,Bulon G8 MA. 8 16 2.00 170
109MA00000T0180,bulón,,8,,,G8,métrico,,,2001.334977497664,2121.415076147524,efepe,Bulon G8 MA. 8 16 2.00 180
109MA00000T0190,bulón,,8,,,G8,métrico,,,2315.0926546150395,2453.9982138919418,efepe,Bulon G8 MA. 8 16 2.00 190
109MA00000T0200,bulón,,8,,,G8,métrico,,,1942.97346718612,2059.551875217287,efepe,Bulon G8 MA. 8 16 2.00 200
109MA00000U0030,bulón,,8,,,G8,métrico,,,740.8777985132401,785.3304664240345,efepe,Bulon G8 MA. 8 18 2.50 30
109MA00000U0035,bulón,,8,,,G8,métrico,,,797.3256307809155,845.1651686277704,efepe,Bulon G8 MA. 8 18 2.50 35
