codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,descripcion
683,otro,,,,,,otro,,,Grampyta PY 10 Bolsa x 750 (15 bolsitas x 50 unid) GRIS
685,otro,,,,,,otro,,,Grampyta Coaxil PY6 Bolsa x 750 (15 bolsitas x 50 unid) NEGRA
687,otro,,,,,,otro,,,Grampyta Coaxil PY8 Bolsa x 750 (15 bolsitas x 50 unid) NEGRA
689,otro,,,,,,otro,,,Grampyta PY Ø 10 Bolsa x 300 (15 bolsitas x 20 unid) NEGRA
2215,otro,,,5,3000,,imperial,NC,,Grampyta PY 5  Caja x 3000 (12 Potes x 250 unid) BLANCA
2216,otro,,,8,3000,,imperial,NC,,Grampyta PY 8  Caja x 3000 (12 Potes x 250 unid) BLANCA
2217,otro,,,10,2400,,imperial,NC,,Grampyta PY 10 Caja x 2400 (12 Potes x 200 unid) BLANCA
2218,otro,,,6,1800,,imperial,NC,,Grampyta Coaxil PY6 Caja x 1800 (12 Potes x 150 unid) BLANCA
2219,otro,,,8,1800,,imperial,NC,,Grampyta Coaxil PY8 Caja x 1800 (12 Potes x 150 unid) BLANCA
2220,otro,,,10,960,,imperial,NC,,Grampyta PY Ø 10 Caja x   960 (12 Potes x  80 unid) BLANCA
2315,otro,,,,,,otro,,,Grampyta PY 5 Caja x 3000 (12 Potes x 250 unid) GRIS
2316,otro,,,,,,otro,,,Grampyta PY 8  Caja x 3000 (12 Potes x 250 unid) GRIS
2317,otro,,,,,,otro,,,Grampyta PY 10 Caja x 2400 (12 Potes x 200 unid) GRIS
2318,otro,,,,,,otro,,,Grampyta Coaxil PY6 Caja x 1800 (12 Potes x 150 unid) NEGRA
2319,otro,,,,,,otro,,,Grampyta Coaxil PY8 Caja x 1800 (12 Potes x 150 unid) NEGRA
2320,otro,,,,,,otro,,,Grampyta PY Ø 10 Caja x   960 (12 Potes x  80 unid) NEGRA
4056,tuerca,,1/4,50,100,,imperial,NC,,"Gancho para Techo ""J"" 50 con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un."
4057,tuerca,,1/4,60,100,,imperial,NC,,"Gancho para Techo ""J"" 60  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un."
4058,tuerca,,1/4,70,100,,imperial,NC,,"Gancho para Techo ""J"" 70  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un."
4059,tuerca,,1/4,80,100,,imperial,NC,,"Gancho para Techo ""J"" 80  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un."
4060,tuerca,,1/4,90,100,,imperial,NC,,"Gancho para Techo ""J"" 90  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un."
4061,tuerca,,1/4,100,100,,imperial,NC,,"Gancho para Techo ""J"" 100  con Tuerca de 1/4"" + arandela casquete + arandela de PVC Bolsa x 100 Un."
3342,otro,,,,,,otro,,,PYTONES ABIERTOS PY 5 S/TOPE Caja x 100 Un.
3343,otro,,,,,,otro,,,PYTONES ABIERTOS PY 6 S/TOPE Caja x 100 Un.
3344,otro,,,,,,otro,,,PYTONES ABIERTOS PY 8 S/TOPE Caja x 100 Un.
3360,otro,,,,,,otro,,,PYTONES ABIERTOS PY 10 S/TOPE Caja x 25 Un.
3390,otro,,,,,,otro,,,PYTONES ABIERTOS PY 12 S/TOPE Caja x 15 Un.
3351,otro,,,,,,otro,,,PYTONES ABIERTOS PY 5 C/TOPE Caja x 50 Un.
3352,otro,,,,,,otro,,,PYTONES ABIERTOS PY 6 C/TOPE Caja x 50 Un.
3353,otro,,,,,,otro,,,PYTONES ABIERTOS PY 8 C/TOPE Caja x 50 Un.
3363,otro,,,,,,otro,,,PYTONES ABIERTOS PY 10 C/TOPE Caja x 25 Un.
3393,otro,,,,,,otro,,,PYTONES ABIERTOS PY 12 C/TOPE Caja x 15 Un.
3345,otro,,,,,,otro,,,PYTONES CERRADO PY 5 S/TOPE Caja x 100 Un.
3346,otro,,,,,,otro,,,PYTONES CERRADO PY 6 S/TOPE Caja x 100 Un.
3347,otro,,,,,,otro,,,PYTONES CERRADO PY 8 S/TOPE Caja x 100 Un.
3361,otro,,,,,,otro,,,PYTONES CERRADO PY 10 S/TOPE Caja x 25 Un.
3391,otro,,,,,,otro,,,PYTONES CERRADO PY 12 S/TOPE Caja x 15 Un.
3354,otro,,,,,,otro,,,PYTONES CERRADO PY 5 C/TOPE Caja x 50 Un.
3355,otro,,,,,,otro,,,PYTONES CERRADO PY 6 C/TOPE Caja x 50 Un.
3356,otro,,,,,,otro,,,PYTONES CERRADO PY 8 C/TOPE Caja x 50 Un.
3364,otro,,,,,,otro,,,PYTONES CERRADO PY 10 C/TOPE Caja x 25 Un.
3394,otro,,,,,,otro,,,PYTONES CERRADO PY 12 C/TOPE Caja x 15 Un.
3348,otro,,,,,,otro,,,PYTONES ESCUADRA PY 5 S/TOPE Caja x 100 Un.
3349,otro,,,,,,otro,,,PYTONES ESCUADRA PY 6 S/TOPE Caja x 100 Un.
3350,otro,,,,,,otro,,,PYTONES ESCUADRA PY 8 S/TOPE Caja x 100 Un.
3362,otro,,,,,,otro,,,PYTONES ESCUADRA PY 10 S/TOPE Caja x 25 Un.
3392,otro,,,,,,otro,,,PYTONES ESCUADRA PY 12 S/TOPE Caja x 15 Un.
3357,otro,,,,,,otro,,,PYTONES ESCUADRA PY 5 C/TOPE Caja x 50 Un.
3358,otro,,,,,,otro,,,PYTONES ESCUADRA PY 6 C/TOPE Caja x 50 Un.
3359,otro,,,,,,otro,,,PYTONES ESCUADRA PY 8 C/TOPE Caja x 50 Un.
3365,otro,,,,,,otro,,,PYTONES ESCUADRA PY 10 C/TOPE Caja x 25 Un.
3395,otro,,,,,,otro,,,PYTONES ESCUADRA PY 12 C/TOPE Caja x 15 Un.
13342,otro,,,,,,otro,,,Abiertos PY 5 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13343,otro,,,,,,otro,,,Abiertos PY 6 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13344,otro,,,,,,otro,,,Abiertos PY 8 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13360,otro,,,,,,otro,,,Abiertos PY 10 S/TOPE BOX x 500 u.  (20 cajas x 25 u.)
13390,otro,,,,,,otro,,,Abiertos PY 12 S/TOPE BOX x 300 u.  (20 cajas x 15 u.)
13351,otro,,,,,,otro,,,Abiertos PY 5 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13352,otro,,,,,,otro,,,Abiertos PY 6 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13353,otro,,,,,,otro,,,Abiertos PY 8 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13363,otro,,,,,,otro,,,Abiertos PY 10 C/TOPE BOX x 500 u.  (20 cajas x 25 u.)
13393,otro,,,,,,otro,,,Abiertos PY 12 C/TOPE BOX x 300 u.  (20 cajas x 15 u.)
13345,otro,,,,,,otro,,,Cerrados PY 5 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13346,otro,,,,,,otro,,,Cerrados PY 6 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13347,otro,,,,,,otro,,,Cerrados PY 8 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13361,otro,,,,,,otro,,,Cerrados PY 10 S/TOPE BOX x 500 u.  (20 cajas x 25 u.)
13391,otro,,,,,,otro,,,Cerrados PY 12 S/TOPE BOX x 300 u.  (20 cajas x 15 u.)
13354,otro,,,,,,otro,,,Cerrados PY 5 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13355,otro,,,,,,otro,,,Cerrados PY 6 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13356,otro,,,,,,otro,,,Cerrados PY 8 C/TOPE BOX x 1000 u.  (20 cajas x 50 u.)
13364,otro,,,,,,otro,,,Cerrados PY 10 C/TOPE BOX x 500 u.  (20 cajas x 25 u.)
13394,otro,,,,,,otro,,,Cerrados PY 12 C/TOPE BOX x 300 u.  (20 cajas x 15 u.)
13348,otro,,,,,,otro,,,Escuadras PY 5 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13349,otro,,,,,,otro,,,Escuadras PY 6 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13350,otro,,,,,,otro,,,Escuadras PY 8 S/TOPE BOX x 2000 u.(20 cajas x 100 u.)
13362,otro,,,,,,otro,,,Escuadras PY 10 S/TOPE BOX x 500 u.  (20 cajas x 25 u.)
13392,otro,,,,,,otro,,,Escuadras PY 12 S/TOPE BOX x 300 u.  (20 cajas x 15 u.)
13357,otro,,,,,,otro,,,Escuadras PY 5 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13358,otro,,,,,,otro,,,Escuadras PY 6 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13359,otro,,,,,,otro,,,Escuadras PY 8 C/TOPE BOX x 1000 u.(20 cajas x 50 u.)
13365,otro,,,,,,otro,,,Escuadras PY 10 C/TOPE BOX x 500 u.  (20 cajas x 25 u.)
13395,otro,,,,,,otro,,,Escuadras PY 12 C/TOPE BOX x 300 u.  (20 cajas x 15 u.)
790757863441,otro,,,,,,otro,,,FIN
16,otro,,,,,,otro,,,A CUENTA DE IMPORTACION DE INSUMOS INDUSTRIALES
5000-U-2.1/2,otro,,1/2,2,,,imperial,,,"GRAMPA U BOLT 2 1/2"""
17,otro,,,,,,otro,,,PRUEBA
TTRG2NC047016Z,tornillo,,3/16,2,5/8,G2,imperial,NC,zinc,TOR. TANQ. RAN. G2 3/16 X 5/8 ZINC
BHG5MA10050CCD,bulón,hexagonal,M10,1.50,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M10-1,50-50 DICRO CON CUELLO"
APB140Z,arandela,plana,9/16,9,,,imperial,NC,zinc,ARANDELA PLANA BISELADA 9/16 ZINC
APB079Z,arandela,plana,5/16,5,,,imperial,NC,zinc,ARANDELA PLANA BISELADA 5/16 ZINC
TUTHCG2MC14D,tornillo,hexagonal,M14,1,,G2,métrico,,dicro,TCA .HEX.TORN CONTRAT. G2 M14-1 DICRO
TUHPG2NC110Z,tuerca,hexagonal,7/16,1,4,G2,imperial,UNC,zinc,TUERCA HEXAGONAL PESADA G2 7/16-UNC (14) ZINC
TUTHCBG2MC020N,tornillo,almenada,M20,1,,G2,métrico,,natural,TCA.TORN.CASTILLO BAJA G2 M20-1 NAT
REVISTA,bulón,,,,,,otro,,,REVISTA MAGAZINE BULONERO
PACG10MA08040F,prisionero,allen,M8,1.25,,G10,métrico,,fosforado,"PRIS.ALLEN C/CIL.G10 M8-1,25-40 FOSF"
TUABG2MA33D,tuerca,autofrenante,M33,3.5,,G2,métrico,,dicro,"TUERCA AUTOFR.BAJA G2 M33-3,5 DICRO"
AP125B14Z,arandela,plana,,125,,,imperial,NC,zinc,ARANDELA PLANA DIN125B14 ZINC
TUTHCG2MA10DIZQ,tornillo,hexagonal,M10,1.50,,G2,métrico,,dicro,TCA.HEX.TORN CONTRAT. G2 M10-1.50 DICRO IZQUIERDA
XHMN14050ZINC,otro,hexagonal,,14,2,,imperial,NC,zinc,AUTOPERF.C/HEX. PTA MECHA N°14X2 ZINC
AG125Z,arandela,grower,1/2,1,,,imperial,NC,zinc,ARANDELA GROWER 1/2 ZINC
AG095Z,arandela,grower,3/8,3,,,imperial,NC,zinc,ARANDELA GROWER 3/8 ZINC
TO52.M6.16.CA,tornillo,allen,M6,16,,,métrico,,,TO52.M6.16.CA - TORNILLO CABEZA FRESADA P/ALLEN M6X16MM
TO52.55.16,tornillo,redonda,,,,,otro,,,TO52.55.16 - TORNILLO CABEZA REDONDA 12-24X16
TO52.55.20.E,tornillo,hexagonal,,,,,otro,,,TO52.55.20.E - TORNILLO CABEZA HEXAGONAL 12-24X20MM E
TO52.M6.16.E,tornillo,hexagonal,M6,16,,,métrico,,,TO52.M6.16.E - TORNILLO CABEZA HEXAGONAL M6X16MM
TUFDG2MA08ZA,tuerca,hexagonal,M8,1.25,,G2,métrico,,dicro,TUERCA HEXAGONAL FLANGE DENTADA G2 M8-1.25 DICRO
XTADN06025F,otro,,,,,,otro,,,AUTOPERF TROMP.P/AGUJA DURLOCK N°6X1
TTRG2NC047012Z,tornillo,,3/16,2,1/2,G2,imperial,NC,zinc,TOR. TANQ. RAN. G2 3/16 X 1/2 ZINC
TUTHCG2MC14N,tornillo,hexagonal,M14,1,,G2,métrico,,natural,TCA .HEX.TORN CONTRAT. G2 M14-1 NATURAL
PACG10NC047019F,prisionero,allen,3/16,10,,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 3/16-NC-3/4 FOSF
PACG10NC047009F,prisionero,allen,3/16,10,,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 3/16-NC-3/8 FOSF
G5/16X250,otro,,5/16,250,,,imperial,NC,,GANCHOS PARA TEJIDO DE 250 MM (5/16)
G5/16X300,otro,,5/16,300,,,imperial,NC,,GANCHOS PARA TEJIDO DE 300 MM (5/16)
BCRTG2WH079063,bulón,,5/16,2,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/2 ZINC CON TUERCA"
BCRGT2WH095155Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 6 ZINC CON TUERCA
BCRTG2WH065063Z,bulón,,1/4,2,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,1/2 ZINC CON TUERCA"
BCRTG2WH079056Z,bulón,,5/16,2,1/4,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/4 ZINC CON TUERCA"
BCRGT2WH079140Z,bulón,,5/16,5,1/2,G2,imperial,NC,zinc,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 5,1/2 ZINC CON TUERCA"
BCRGT2WH079175Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 7 ZINC CON TUERCA
BCRTG2WH079200Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 8 ZINC CON TUERCA
PACG10NC065032F,prisionero,allen,1/4,1,1/4,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 1/4-NC-1 1/4 FOSF
TUHG5NC160D,tuerca,hexagonal,5/8,1,1,G5,imperial,UNC,dicro,TUERCA HEXAGONAL G5 5/8-UNC (11) DICRO
TUHG8NF160D,tuerca,hexagonal,5/8,1,1,G8,imperial,UNF,dicro,TUERCA HEXAGONAL G8 5/8-UNF (11) DICRO
TUHG5NC190D,tuerca,hexagonal,3/4,1,0,G5,imperial,UNC,dicro,TUERCA HEXAGONAL G5 3/4-UNC (10) DICRO
010113,remache,,,,,,otro,,,REMACHE POP ALUMINIO 4 X 16
010120,remache,,,,,,otro,,,REMACHE POP ALUMINIO 5 X 16
010121,remache,,,,,,otro,,,REMACHE POP ALUMINIO 5 X 20
G5/16X200,otro,,5/16,200,,,imperial,NC,,GANCHOS PARA TEJIDO DE 200 MM (5/16)
TUHPG2NC250Z,tuerca,hexagonal,,2,,G2,imperial,UNC,zinc,TUERCA HEXAGONAL PESADA G2 1-UNC (8) ZINC
TTRG2MA04020Z,tornillo,,,2,,G2,imperial,NC,zinc,TOR. TANQ. RAN. G2 M04- 0.7- 20  ZINC
PACG10NC065025F,prisionero,allen,1/4,10,,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 1/4-NC-1 FOSF
AGI079,arandela,grower,5/16,5,,,imperial,,acero_inox,ARANDELA GROWER INOXIDABLE 5/16
PACINC065032,prisionero,allen,1/4,1,1/4,,imperial,UNC,acero_inox,PRISIONERO ALLEN C/CIL. INOXIDABLE 1/4-UNC-1 1/4
TUHPG2NC140Z,tuerca,hexagonal,9/16,1,2,G2,imperial,UNC,zinc,TUERCA HEXAGONAL PESADA G2 9/16-UNC (12) ZINC
TUHPG2NC160Z,tuerca,hexagonal,5/8,1,1,G2,imperial,UNC,zinc,TUERCA HEXAGONAL PESADA G2 5/8-UNC (11) ZINC
HXPMV14050Z,arandela,hexagonal,,14,2,,imperial,NC,zinc,AUTOPERF.C/HEX. PTA MECHA C/ARANDELA VULCANIZADA N°14 X 2 ZINC
GRAMPA264X25P,otro,,,,,,otro,,,GRAMPA PARA CERCO  264 X 25 PULIDA
PCCG2NC065010N,prisionero,cuadrada,1/4,2,,G2,imperial,UNC,,PRIS.C/CUADRADA G2 1/4-UNC-3/8
PACIMA08025,prisionero,allen,,,,,otro,,acero_inox,PRISIONERO ALLEN C/CIL. INOXIDABLE M 8-1.25-25
APBM8D,arandela,plana,M8,,,,métrico,,dicro,ARANDELA PLANA BISELADA M8 DICRO
APBM10D,arandela,plana,M10,,,,métrico,,dicro,ARANDELA PLANA BISELADA M10 DICRO
010124,remache,,,,,,otro,,,REMACHE POP ALUMINIO 5 X 30
PAFG10MA06035F,prisionero,allen,M6,1,,G10,métrico,,fosforado,PRIS ALLEN C/FRES.G10 M6-1-35 FOSF
PAFIMA06035,prisionero,allen,,,,,otro,,acero_inox,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M 6-1-35
TTHCIG2NC175N,tornillo,hexagonal,11/16,1,8,G2,imperial,UNC,natural,TCA .HEX.TORN CONTRAT. IZQ. G2 11/16-UNC (18) NAT ALT 7
TTHCDG2NC175N,tornillo,hexagonal,11/16,1,8,G2,imperial,UNC,natural,TCA .HEX.TORN CONTRAT. DER. G2 11/16-UNC (18) NAT ALT 7
BCRTG2WH125100Z,bulón,,1/2,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 1/2-WH- 4 ZINC CON TUERCA
BCRTG2WH095100Z,bulón,,3/8,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 3/8-WH- 4 ZINC CON TUERCA
TUHG8NC160BO,tuerca,hexagonal,5/8,1,1,G8,imperial,UNC,,TUERCA HEXAGONAL G8 5/8-UNC (11) BLACK OXID
TUHG10.9MA12BO,tuerca,hexagonal,M12,1.75,,G10,métrico,,,"TUERCA HEXAGONAL G10.9 M12-1,75 BLACK OXID"
TUHG10.9MA20BO,tuerca,hexagonal,M20,2.5,,G10,métrico,,,"TUERCA HEXAGONAL G10.9 M20-2,5 BLACK OXID"
BHG10.9MA20050N,bulón,hexagonal,M20,2.5,,10.9,métrico,,,"BULON HEXAGONAL (10.9) M20-2,5-50 BLACK OXID"
BHG8NC160050N,bulón,hexagonal,5/8,8,,G8,imperial,UNC,,BULON HEXAGONAL G8 5/8-UNC-2 BLACK OXID
BHG10.9MA12050N,bulón,hexagonal,M12,1.75,,10.9,métrico,,,"BULON HEXAGONAL (10.9) M12-1,75-50 BLACK OXID"
RHT047056Z,bulón,,3/16,3,56,,imperial,NC,zinc,REMACHE HO.TUBULAR 3/16X56 ZINC
RHT047030Z,bulón,,3/16,3,30,,imperial,NC,zinc,REMACHE HO.TUBULAR 3/16X30 ZINC
RHT047022Z,bulón,,3/16,3,22,,imperial,NC,zinc,REMACHE HO.TUBULAR 3/16X22 ZINC
PACG10NC079038F,prisionero,allen,5/16,1,1/2,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 5/16-NC-1 1/2 FOSF
PACG10NC079050F,prisionero,allen,5/16,10,,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 5/16-NC-2 FOSF
PACG10NC095019F,prisionero,allen,3/8,10,,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 3/8-NC-3/4 FOSF
PACG10NC095032F,prisionero,allen,3/8,1,1/4,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 3/8-NC-1 1/4 FOSF
PACG10NC095050F,prisionero,allen,3/8,10,,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 3/8-NC-2 FOSF
PACG10NC125038F,prisionero,allen,1/2,1,1/2,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 1/2-NC-1 1/2 FOSF
PASG10NC065012F,prisionero,allen,1/4,10,,G10,imperial,UNC,fosforado,PRIS.ALLEN S/CABEZA G10 1/4-UNC-1/2 FOSF
TTRG2NC047044Z,tornillo,,3/16,2,1,G2,imperial,NC,zinc,TOR. TANQ. RAN. G2 3/16 X 1 3/4 ZINC
TTRG2NC031019Z,tornillo,,1/8,2,3/4,G2,imperial,NC,zinc,TOR. TANQ. RAN. G2 1/8 X 3/4 ZINC
TUIMA039,tuerca,hexagonal,5/16,1,8,,imperial,UNC,acero_inox,TUERCA HEXAGONAL INOXIDABLE 5/16-UNC (18)
PAFINC065032,prisionero,allen,1/4,1,1,,imperial,UNC,acero_inox,PRIS ALLEN C/FRES.INOXIDABLE 1/4 X UNC X 1 1/4
APC095D,arandela,plana,3/8,3,,,imperial,,dicro,ARANDELA PLANA COMUN 3/8 DICRO
APC079D,arandela,plana,5/16,5,,,imperial,,dicro,ARANDELA PLANA COMUN 5/16 DICRO
BHG5MA08040DCC,bulón,hexagonal,M8,1.25,,8.8,métrico,,dicro,"BULON HEXAGONAL (8.8) M8-1,25-40 DICRO CON CUELLO"
IM100360,tuerca,plana,,5,,,imperial,NC,zinc,TUERCA REMACHE M 5 CAB. PLANA ZINC
IM100253,tuerca,plana,,6,,,imperial,NC,zinc,TUERCA REMACHE M 6 CAB. PLANA ZINC
TPJI001025W,tornillo,,,,,,otro,,acero_inox,TOR.PARKER C/FIJ.INOXIDABLE N° 06 X 1 W
TTHCG2MC17N,tornillo,hexagonal,M17,1,,G2,métrico,,natural,TUERCA TORNEADA HEXAGONAL G2 M17-1 NATURAL ALT. 8
TFFG2MA04009Z,tornillo,fresada,,04,,,imperial,NC,zinc,TORNILLO C/FRESADA PHIL. M04-0.7-9 ZINC
PASG10NC047012F,prisionero,allen,3/16,10,,G10,imperial,UNC,fosforado,PRIS.ALLEN S/CABEZA G10 3/16-UNC-1/2 FOSF
PABG10NC047019F,prisionero,allen,3/16,10,,G10,imperial,UNC,fosforado,PRIS. ALLEN C/BOT.G10 3/16-UNC-3/4 FOSF
PABG10NC047012F,prisionero,allen,3/16,10,,G10,imperial,UNC,fosforado,PRIS. ALLEN C/BOT.G10 3/16-UNC-1/2 FOSF
BECS12X95,bulón,,,,,,otro,,,BULON DE EXPANSION BECS 12X95
BECS16X90,bulón,,,,,,otro,,,BULON DE EXPANSION BECS 16X90
TPJCG2G04012Z,tornillo,,1/2,2,1/2,G2,imperial,NC,zinc,TOR.PARKER C/FIJ.COMB.G2 4 X 1/2 ZINC
TFFG2NC047006Z,tornillo,phillips,3/16,2,1/4,G2,imperial,NC,zinc,TOR. C/FRES. PHIL. G2 3/16 X 1/4 ZINC
APBM6D,arandela,plana,M6,,,,métrico,,dicro,ARANDELA PLANA BISELADA M6 DICRO
0412660408,tornillo,hexagonal,M6,,,,métrico,,acero_inox,TORNILLO (PRIS) CAB. HEXAG. AISI 304 A2 70 INOX. M6 X 30
0407360400,arandela,plana,M6,,,,métrico,,,"ARANDELA PLANA DIN 125 A, AISI 304 A2 70, M6 (6.1X12X1.6)"
04075Y0400,arandela,plana,M6,,,,métrico,,,"ARANDELA PLANA DIN 9021, AISI 304 (GEN) M6 (6.4X18X1.6)"
0415260400,tuerca,hexagonal,M6,,,,métrico,,,"TUERCA HEXAG. (H=0.8), AISI 304 A2 70, M6"
TPJI006009W,tornillo,,3/8,06,3/8,,imperial,,acero_inox,TOR.PARKER C/FIJ.INOXIDABLE N° 06 X 3/8 W
XTMDN06041Z,otro,,5/8,6,1,,imperial,,,AUTOPERF TROMP.P/MECHA DURLOCK N°6 X 1 5/8
PACG10MA05040F,prisionero,allen,M5,0.8,,G10,métrico,,fosforado,PRIS.ALLEN C/CIL.G10 M5-0.8-40 FOSF
XHMN12050ZINC,otro,hexagonal,,12,2,,imperial,NC,zinc,AUTOPERF.C/HEX. PTA MECHA N°12X2 ZINC
PABG10MA08025F,prisionero,allen,M8,1.25,,G10,métrico,,fosforado,"PRIS.ALLEN C/BOT.G10 M8-1,25-25 FOSF"
PABG10MA08020F,prisionero,allen,M8,1.25,,G10,métrico,,fosforado,"PRIS.ALLEN C/BOT.G10 M8-1,25-20 FOSF"
APB065Z,arandela,plana,1/4,1,,,imperial,NC,zinc,ARANDELA PLANA BISELADA 1/4 ZINC
APB095Z,arandela,plana,3/8,3,,,imperial,NC,zinc,ARANDELA PLANA BISELADA 3/8 ZINC
APB125Z,arandela,plana,1/2,1,,,imperial,NC,zinc,ARANDELA PLANA BISELADA 1/2 ZINC
APB160Z,arandela,plana,5/8,5,,,imperial,NC,zinc,ARANDELA PLANA BISELADA 5/8 ZINC
0415840901,varilla,,,,,,otro,,acero_inox,"VARILLA ROSCADA INOXIDABLE , AISI 304 A4 80, M 12 MA"
0410160907,tornillo,hexagonal,,,,,otro,,acero_inox,"TORNILLO CAB. HEXAG. INOXIDABLE , AISI 304 A2 70, M 12-25 MA"
TUHPG2NC190Z,tuerca,hexagonal,3/4,1,0,G2,imperial,UNC,zinc,TUERCA HEXAGONAL PESADA G2 3/4-UNC (10) ZINC
TUHPG2NC220Z,tuerca,hexagonal,7/8,2,,G2,imperial,UNC,zinc,TUERCA HEXAGONAL PESADA G2 7/8-UNC (9) ZINC
BCRTG2WH079125Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 5 ZINC CON TUERCA
PAFIMA03006,prisionero,allen,M3,,,,métrico,,acero_inox,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M3 - 0.5 - 6
PAFIMA03025,prisionero,allen,M3,,,,métrico,,acero_inox,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M3 - 0.5 - 25
PAFIMA06016,prisionero,allen,M6,1,,,métrico,,acero_inox,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-16
PAFIMA06020,prisionero,allen,M6,1,,,métrico,,acero_inox,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-20
PAFIMA08025,prisionero,allen,M8,1,,,métrico,,acero_inox,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M8-1-25
PABIMA04008,prisionero,allen,M4,0.7,,,métrico,,acero_inox,PRISIONERO ALLEN C/BOTON INOXIDABLE AISI 304 M4-0.7-8
MAEZ01.00,otro,,,,,,otro,,,MECHA A/R EZETA 1.00 MM
MAEZ02.00,otro,,,,,,otro,,,MECHA A/R EZETA 2.00 MM
MAEZ01.50,otro,,,,,,otro,,,MECHA A/R EZETA 1.50 MM
MAEZ03.00,otro,,,,,,otro,,,MECHA A/R EZETA 3.00 MM
MAEZ04.00,otro,,,,,,otro,,,MECHA A/R EZETA 4.00 MM
MAEZ05.00,otro,,,,,,otro,,,MECHA A/R EZETA 5.00 MM
MAEZ06.00,otro,,,,,,otro,,,MECHA A/R EZETA 6.00 MM
BCRGT2WH079100Z,bulón,,5/16,2,,G2,imperial,NC,zinc,BUL. C/RED. C/ CUAD. G2 5/16-WH- 4 ZINC CON TUERCA
PAFG5NC079019F,prisionero,allen,5/16,5,,G5,imperial,UNC,fosforado,PRIS ALLEN C/FRES.G5 5/16-UNC-3/4 FOSF
ARPI,otro,,,,,,otro,,,BOLSAS ARPILLERAS
TTRG2NC031025Z,tornillo,,1/8,2,1,G2,imperial,NC,zinc,TOR. TANQ. RAN. G2 1/8 X 1 ZINC
PACG10NC079016F,prisionero,allen,5/16,10,,G10,imperial,NC,fosforado,PRIS ALLEN C/CIL.G10 5/16-NC-5/8 FOSF
XTMDN06028Z,otro,,1/8,6,1,,imperial,,,AUTOPERF TROMP.P/MECHA DURLOCK N°6 X 1 1/8
