tipo_de_producto,codigo_de_producto,descripcion,unid_de_medida,cant_minimo,precio,fecha_de_vigencia,proveedor,hoja_origen
BUL,HEX-G8--0--M16--080--RT--2--2,"BU HEX G8,8 - M16 x 80 RP ZD",UN,240,1260.6457,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--090--RT--2--2,"BU HEX G8,8 - M16 x 90 RP ZD",UN,180,1383.5151,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M16--100--RT--2--2,"BU HEX G8,8 - M16 x 100 RP ZD",UN,180,1506.3941,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--040--RT--2--2,"BU HEX G8,8 - M20 x 40 RT ZD",UN,240,1344.5286,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--045--RT--2--2,"BU HEX G8,8 - M20 x 45 RT ZD",UN,200,1420.7631,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--050--RT--2--2,"BU HEX G8,8 - M20 x 50 RT ZD",UN,200,1506.3941,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--055--RT--2--2,"BU HEX G8,8 - M20 x 55 RP ZD",UN,200,1596.4875,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--060--RT--2--2,"BU HEX G8,8 - M20 x 60 RP ZD",UN,160,1686.5934,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--070--RT--2--2,"BU HEX G8,8 - M20 x 70 RP ZD",UN,150,1866.8267,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--080--RT--2--2,"BU HEX G8,8 - M20 x 80 RP ZD",UN,140,2047.0043,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--090--RT--2--2,"BU HEX G8,8 - M20 x 90 RP ZD",UN,140,2227.2195,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M20--100--RT--2--2,"BU HEX G8,8 - M20 x 100 RP ZD",UN,120,2423.8259,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--040--RT--2--2,"BU HEX G8,8 - M24 x 40 RT ZD",UN,70,2355.897,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--050--RT--2--2,"BU HEX G8,8 - M24 x 50 RT ZD",UN,60,2645.561,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--060--RP--2--2,"BU HEX G8,8 - M24 x 60 RP ZD",UN,50,2935.2184,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--070--RP--2--2,"BU HEX G8,8 - M24 x 70 RP ZD",UN,40,3224.8827,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--080--RP--2--2,"BU HEX G8,8 - M24 x 80 RP ZD",UN,40,3504.8673,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--090--RT--2--2,"BU HEX G8,8 - M24 x 90 RP ZD",UN,35,3794.5396,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--100--RT--2--2,"BU HEX G8,8 - M24 x 100 RP ZD",UN,35,4084.2019,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--110--RT--2--2,"BU HEX G8,8 - M24 x 110 RP ZD",UN,35,4373.8376,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--120--RT--2--2,"BU HEX G8,8 - M24 x 120 RP ZD",UN,30,4663.5179,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--130--RT--2--2,"BU HEX G8,8 - M24 x 130 RP ZD",UN,30,4953.1746,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--0--M24--140--RT--2--2,"BU HEX G8,8 - M24 x 140 RP ZD",UN,30,5242.8407,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--4--M10--030--RT--2--2,"BU HEX G8,8 - M10 x 30 - Paso Fino 1,25 - RT ZD",UN,1300,248.7947,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--4--M12--030--RT--1--2,"BU HEX G8,8 - M12  x 30 - Paso 1,25 - RT ZD",UN,900,333.4929,2025-09-24,borroni,FIJACIONES
BUL,HEX-G8--4--M12--030--RT--2--2,"BU HEX G8,8 - M12  x 30 - Paso Fino 1,50 - RT ZD",UN,900,333.4929,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--112--RT--1--2,BU TIR - 1/4  x 1 1/2  ZA,UN,1600,74.6887,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--114--RT--1--2,BU TIR - 1/4  x 1 1/4  ZA,UN,2400,66.9506,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--134--RT--1--2,BU TIR - 1/4  x 1 3/4  ZA,UN,1600,78.8684,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--200--RT--1--2,BU TIR - 1/4  x 2  ZA,UN,1600,87.8354,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--212--RT--1--2,BU TIR - 1/4  x 2 1/2  ZA,UN,1200,116.6883,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--214--RT--1--2,BU TIR - 1/4  x 2 1/4  ZA,UN,1600,92.6136,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--234--RT--1--2,BU TIR - 1/4  x 2 3/4  ZA,UN,1200,124.3409,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--238--RT--1--2,BU TIR - 1/4  x 2 3/8  ZA,UN,1200,114.7705,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--300--RT--1--2,BU TIR - 1/4  x 3  ZA,UN,1200,131.4638,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--312--RT--1--2,BU TIR - 1/4  x 3 1/2  ZA,UN,800,156.8696,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--318--RT--1--2,BU TIR - 1/4  x 3 1/8  ZA,UN,1200,147.9314,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--400--RT--1--2,BU TIR - 1/4  x 4  ZA,UN,800,175.3919,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--104--500--RT--1--2,BU TIR - 1/4  x 5  ZA,UN,800,212.6481,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--112--RT--1--2,BU TIR - 3/8  x 1 1/2  ZA,UN,400,182.7975,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--134--RT--1--2,BU TIR - 3/8  x 1 3/4  ZA,UN,400,208.4979,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--200--RT--1--2,BU TIR - 3/8  x 2  ZA,UN,400,203.1841,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--212--RT--1--2,BU TIR - 3/8  x 2  1/2 ZA,UN,400,261.8553,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--300--RT--1--2,BU TIR - 3/8  x 3  ZA,UN,400,285.3144,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--312--RT--1--2,BU TIR - 3/8  x 3 1/2 ZA,UN,400,350.6923,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--400--RT--1--2,BU TIR - 3/8  x 4 ZA,UN,400,390.8627,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--308--500--RT--1--2,BU TIR - 3/8  x 5  ZA,UN,400,453.9302,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--316--112--RT--1--2,BU TIR - 3/16 x 1 1/2 ZA,UN,3200,45.3602,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--316--114--RT--1--2,BU TIR - 3/16 x 1 1/4 ZA,UN,4000,38.0388,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--316--134--RT--1--2,BU TIR - 3/16 x 1 3/4 ZA,UN,3200,47.5555,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--316--200--RT--1--2,BU TIR - 3/16 x 2  ZA,UN,2400,51.9437,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--316--212--RT--1--2,BU TIR - 3/16 x 2 1/2  ZA,UN,2400,58.5598,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--316--214--RT--1--2,BU TIR - 3/16 x 2 1/4 ZA,UN,2400,54.1947,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--316--238--RT--1--2,BU TIR - 3/16 x 2 3/8 ZA,UN,2400,59.2956,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--112--RT--1--2,BU TIR - 5/16  x 1 1/2  ZA,UN,1200,121.2978,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--114--RT--1--2,BU TIR - 5/16  x 1 1/4  ZA,UN,1200,99.4333,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--134--RT--1--2,BU TIR - 5/16  x 1 3/4  ZA,UN,1200,135.2981,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--200--RT--1--2,BU TIR - 5/16  x 2  ZA,UN,800,135.3257,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--212--RT--1--2,BU TIR - 5/16  x 2 1/2 ZA,UN,800,182.8678,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--214--RT--1--2,BU TIR - 5/16  x 2 1/4 ZA,UN,800,153.0005,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--234--RT--1--2,BU TIR - 5/16  x 2 3/4 ZA,UN,800,191.4438,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--300--RT--1--2,BU TIR - 5/16  x 3 ZA,UN,800,212.3321,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--312--RT--1--2,BU TIR - 5/16  x 3 1/2  ZA,UN,400,242.3909,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--318--RT--1--2,BU TIR - 5/16  x 3 1/8 ZA,UN,800,225.7232,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--400--RT--1--2,BU TIR - 5/16  x 4  ZA,UN,400,265.2554,2025-09-24,borroni,FIJACIONES
BUL,TIR-00--1--516--500--RT--1--2,BU TIR - 5/16  x 5  ZA,UN,400,318.9905,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--112--RT--1--2,BU TIR -3/16 X 1 1/2 (LLAVE3/8) ZA,UN,3200,45.3602,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--114--RT--1--2,BU TIR -3/16 X 1 1/4  (LLAVE3/8) ZA,UN,4000,38.0388,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--134--RT--1--2,BU TIR -3/16 X 1 3/4 (LLAVE3/8) ZA,UN,3200,47.5555,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--200--RT--1--2,BU TIR-3/16 X 2  (LLAVE 3/8) ZA,UN,2400,51.9437,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--212--RT--1--2,BU TIR-3/16 X 2 1/2 (LLAVE 3/8) ZA,UN,2400,58.5598,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--214--RT--1--2,BU TIR-3/16 X 2 1/4 (LLAVE 3/8) ZA,UN,2400,54.1947,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--234--RT--1--2,BU TIR-3/16 X 2 3/4 (LLAVE 3/8) ZA,UN,2000,74.5985,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--238--RT--1--2,BU TIR-3/16 X 2 3/8 (LLAVE 3/8) ZA,UN,2400,59.2956,2025-09-24,borroni,FIJACIONES
BUL,TIR-38--1--316--300--RT--1--2,BU TIR-3/16 X 3 (LLAVE 3/8) ZA,UN,1600,80.2752,2025-09-24,borroni,FIJACIONES
TOR,FPM-39--111,"PAN FRAMING PUNTA MECHA 7 X 7/16 (3,9 X 11,1)",UN,10000,22.8172,2025-09-24,borroni,FIJACIONES
TOR,HAM-48--190,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 10 x 3/4 (4,8 x 19)",UN,4000,52.4072,2025-09-24,borroni,FIJACIONES
TOR,HAM-55--190,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 12 x 3/4 (5,5 x 19)",UN,2000,68.2146,2025-09-24,borroni,FIJACIONES
TOR,HAM-55--250,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 12 x 1 (5,5 X 25)",UN,2000,75.8704,2025-09-24,borroni,FIJACIONES
TOR,HAM-55--380,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 12 X 1 1/2 (5,5 X 38)",UN,2000,96.5719,2025-09-24,borroni,FIJACIONES
TOR,HAM-55--500,"CAB HEX ARA  AC C/NEOPRENE VULC PUNTA MECHA 12 X 2 (5,5 X 50)",UN,2000,108.7555,2025-09-24,borroni,FIJACIONES
TOR,HAM-55--625,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 12 X 2 1/2 (5,5 X 62,5)",UN,1000,127.7831,2025-09-24,borroni,FIJACIONES
TOR,HAM-63--190,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 14 X 3/4 (6,3 X 19)",UN,2000,95.3968,2025-09-24,borroni,FIJACIONES
TOR,HAM-63--250,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 14 X 1 (6,3 X 25)",UN,2000,108.9651,2025-09-24,borroni,FIJACIONES
TOR,HAM-63--380,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 14 X 1 1/2 (6,3 X 38)",UN,2000,150.3559,2025-09-24,borroni,FIJACIONES
TOR,HAM-63--500,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 14 X 2 (6,3 X 50)",UN,1000,179.2912,2025-09-24,borroni,FIJACIONES
TOR,HAM-63--625,"CAB HEX ARA AC C/NEOPRENE VULC PUNTA MECHA 14 X 2 1/2 (6,3 X 62,5)",UN,1000,227.2663,2025-09-24,borroni,FIJACIONES
TOR,HFM-42--130,"CAB HEX SIMPLE ARA FIJA PUNTA MECHA 8 x 1/2 (4,2 x 13)",UN,5000,21.842,2025-09-24,borroni,FIJACIONES
TOR,HFM-42--190,"CAB HEX SIMPLE ARA FIJA PUNTA MECHA 8 x 3/4 (4,2 x 19)",UN,5000,28.2381,2025-09-24,borroni,FIJACIONES
TOR,HFM-42--250,"CAB HEX SIMPLE ARA FIJA PUNTA MECHA 8 x 1 (4,2 x 25)",UN,5000,34.4747,2025-09-24,borroni,FIJACIONES
TOR,HFM-48--190,"CAB HEX SIMPLE ARA FIJA PUNTA MECHA 10 x 3/4 (4,8 x 19)",UN,5000,39.5718,2025-09-24,borroni,FIJACIONES
TOR,HRM-14--112,CAB HEX RM PTA AGUJA C/ARA EPDM  PTA 17 -14 X 1 1/2,UN,1600,105.4295,2025-09-24,borroni,FIJACIONES
TOR,HRM-14--200,CAB HEX RM PTA AGUJA C/ARA EPDM PTA 17 - 14 X 2,UN,1200,136.7938,2025-09-24,borroni,FIJACIONES
TOR,HRM-14--212,CAB HEX RM PTA AGUJA C/ARA EPDM PTA 17 . 14 X 2 1/2,UN,600,156.3753,2025-09-24,borroni,FIJACIONES
TOR,HRM-14--300,CAB HEX RM PTA AGUJA C/ARA EPDM  PTA 17 -14 X 3,UN,600,184.3065,2025-09-24,borroni,FIJACIONES
TOR,TDP-35--250,DRYWALL PHILLIPS 3.5 x 25.0,UN,8000,17.9518,2025-09-24,borroni,FIJACIONES
TOR,TDP-35--320,DRYWALL PHILLIPS 3.5 x 32.0,UN,8000,22.0983,2025-09-24,borroni,FIJACIONES
TOR,TDP-35--350,DRYWALL PHILLIPS 3.5 x 35.0,UN,8000,23.4745,2025-09-24,borroni,FIJACIONES
TOR,TDP-35--380,DRYWALL PHILLIPS 3.5 x 38.0,UN,8000,23.9389,2025-09-24,borroni,FIJACIONES
TOR,TDP-35--420,DRYWALL PHILLIPS 3.5 x 42.0,UN,8000,26.2562,2025-09-24,borroni,FIJACIONES
TOR,TDP-35--450,DRYWALL PHILLIPS 3.5 x 45.0,UN,8000,26.7018,2025-09-24,borroni,FIJACIONES
TOR,TDP-35--500,DRYWALL PHILLIPS 3.5 x 50.0,UN,8000,27.1657,2025-09-24,borroni,FIJACIONES
TOR,TFC-30--120,FIX PHILLIPS 3.0 x 12.0 CHI,UN,18000,8.4345,2025-09-24,borroni,FIJACIONES
TOR,TFC-30--160,FIX PHILLIPS 3.0 x 16.0 CHI,UN,18000,9.4362,2025-09-24,borroni,FIJACIONES
TOR,TFC-30--200,FIX PHILLIPS 3.0 x 20.0 CHI,UN,18000,10.3874,2025-09-24,borroni,FIJACIONES
TOR,TFC-30--250,FIX PHILLIPS 3.0 x 25.0 CHI,UN,15000,13.9499,2025-09-24,borroni,FIJACIONES
TOR,TFC-30--300,FIX PHILLIPS 3.0 x 30.0 CHI,UN,10000,15.6635,2025-09-24,borroni,FIJACIONES
TOR,TFC-35--120,FIX PHILLIPS 3.5 x 12.0 CHI,UN,18000,10.6615,2025-09-24,borroni,FIJACIONES
TOR,TFC-35--160,FIX PHILLIPS 3.5 x 16.0 CHI,UN,15000,11.7198,2025-09-24,borroni,FIJACIONES
TOR,TFC-35--200,FIX PHILLIPS 3.5 x 20.0 CHI,UN,15000,13.6253,2025-09-24,borroni,FIJACIONES
TOR,TFC-35--250,FIX PHILLIPS 3.5 x 25.0 CHI,UN,9000,15.8857,2025-09-24,borroni,FIJACIONES
TOR,TFC-35--300,FIX PHILLIPS 3.5 x 30.0 CHI,UN,9000,17.7796,2025-09-24,borroni,FIJACIONES
TOR,TFC-35--350,FIX PHILLIPS 3.5 x 35.0 CHI,UN,9000,20.296,2025-09-24,borroni,FIJACIONES
TOR,TFC-35--400,FIX PHILLIPS 3.5 x 40.0 CHI,UN,6000,22.5359,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--120,FIX PHILLIPS 4.0 x 12.0 CHI,UN,15000,12.8395,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--160,FIX PHILLIPS 4.0 x 16.0 CHI,UN,10000,14.6495,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--200,FIX PHILLIPS 4.0 x 20.0 CHI,UN,10000,17.5247,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--250,FIX PHILLIPS 4.0 x 25.0 CHI,UN,9000,20.0913,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--300,FIX PHILLIPS 4.0 x 30.0 CHI,UN,6000,23.1724,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--350,FIX PHILLIPS 4.0 x 35.0 CHI,UN,6000,25.9001,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--400,FIX PHILLIPS 4.0 x 40.0 CHI,UN,6000,29.1879,2025-09-24,borroni,FIJACIONES
TOR,TFC-40--450,FIX PHILLIPS 4.0 x 45.0 CHI,UN,6000,32.5742,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--200,FIX PHILLIPS 4.5 x 20.0 CHI,UN,6000,20.5137,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--250,FIX PHILLIPS 4.5 x 25.0 CHI,UN,6000,25.2272,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--300,FIX PHILLIPS 4.5 x 30.0 CHI,UN,6000,28.1233,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--350,FIX PHILLIPS 4.5 x 35.0 CHI,UN,3000,32.2657,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--400,FIX PHILLIPS 4.5 x 40.0 CHI,UN,3000,35.0407,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--450,FIX PHILLIPS 4.5 x 45.0 CHI,UN,4000,38.9958,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--500,FIX PHILLIPS 4.5 x 50.0 CHI,UN,3200,41.0344,2025-09-24,borroni,FIJACIONES
TOR,TFC-45--600,FIX PHILLIPS 4.5 x 60.0 CHI,UN,3200,49.6867,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--250,FIX PHILLIPS 5.0 x 25.0 CHI,UN,6000,32.3762,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--300,FIX PHILLIPS 5.0 x 30.0 CHI,UN,6000,35.9667,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--350,FIX PHILLIPS 5.0 x 35.0 CHI,UN,3000,39.2556,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--400,FIX PHILLIPS 5.0 x 40.0 CHI,UN,3000,43.8391,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--450,FIX PHILLIPS 5.0 x 45.0 CHI,UN,3200,48.2458,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--500,FIX PHILLIPS 5.0 x 50.0 CHI,UN,3200,53.2343,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--600,FIX PHILLIPS 5.0 x 60.0 CHI,UN,2400,63.4129,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--700,FIX PHILLIPS 5.0 x 70.0 CHI,UN,2000,73.5244,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--800,FIX PHILLIPS 5.0 x 80.0 CHI,UN,2000,83.6523,2025-09-24,borroni,FIJACIONES
TOR,TFC-50--900,FIX PHILLIPS 5.0 x 90.0 CHI,UN,2000,95.7793,2025-09-24,borroni,FIJACIONES
TOR,TFC-60--100,FIX PHILLIPS 6.0 x 100.0 CHI,UN,1200,144.6021,2025-09-24,borroni,FIJACIONES
TOR,TFC-60--400,FIX PHILLIPS 6.0 x 40.0 CHI,UN,2400,65.0524,2025-09-24,borroni,FIJACIONES
TOR,TFC-60--500,FIX PHILLIPS 6.0 x 50.0 HI,UN,2000,80.111,2025-09-24,borroni,FIJACIONES
TOR,TFC-60--600,FIX PHILLIPS 6.0 x 60.0 CHI,UN,1600,89.2517,2025-09-24,borroni,FIJACIONES
TOR,TFC-60--700,FIX PHILLIPS 6.0 x 70.0 CHI,UN,1600,103.6337,2025-09-24,borroni,FIJACIONES
TOR,TFC-60--800,FIX PHILLIPS 6.0 x 80.0 CHI,UN,1200,111.2843,2025-09-24,borroni,FIJACIONES
TOR,TFC-60--900,FIX PHILLIPS 6.0 x 90.0 CHI,UN,1200,130.4092,2025-09-24,borroni,FIJACIONES
TOR,TFP-30--120,FIX PHILLIPS 3.0 x 12.0,UN,18000,8.4345,2025-09-24,borroni,FIJACIONES
TOR,TFP-30--160,FIX PHILLIPS 3.0 x 16.0,UN,18000,9.4362,2025-09-24,borroni,FIJACIONES
TOR,TFP-30--200,FIX PHILLIPS 3.0 x 20.0,UN,18000,10.3874,2025-09-24,borroni,FIJACIONES
TOR,TFP-30--250,FIX PHILLIPS 3.0 x 25.0,UN,15000,13.9499,2025-09-24,borroni,FIJACIONES
TOR,TFP-30--300,FIX PHILLIPS 3.0 x 30.0,UN,1000,15.6635,2025-09-24,borroni,FIJACIONES
TOR,TFP-35--120,FIX PHILLIPS 3.5 x 12.0,UN,18000,10.6615,2025-09-24,borroni,FIJACIONES
TOR,TFP-35--160,FIX PHILLIPS 3.5 x 16.0,UN,15000,11.7198,2025-09-24,borroni,FIJACIONES
TOR,TFP-35--200,FIX PHILLIPS 3.5 x 20.0,UN,15000,13.6253,2025-09-24,borroni,FIJACIONES
TOR,TFP-35--250,FIX PHILLIPS 3.5 x 25.0,UN,9000,15.8857,2025-09-24,borroni,FIJACIONES
TOR,TFP-35--300,FIX PHILLIPS 3.5 x 30.0,UN,9000,17.7796,2025-09-24,borroni,FIJACIONES
TOR,TFP-35--350,FIX PHILLIPS 3.5 x 35.0,UN,9000,20.296,2025-09-24,borroni,FIJACIONES
TOR,TFP-35--400,FIX PHILLIPS 3.5 x 40.0,UN,6000,22.5359,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--120,FIX PHILLIPS 4.0 x 12.0,UN,15000,12.8395,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--160,FIX PHILLIPS 4.0 x 16.0,UN,10000,14.6495,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--200,FIX PHILLIPS 4.0 x 20.0,UN,10000,17.5247,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--250,FIX PHILLIPS 4.0 x 25.0,UN,9000,20.0913,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--300,FIX PHILLIPS 4.0 x 30.0,UN,6000,23.1724,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--350,FIX PHILLIPS 4.0 x 35.0,UN,6000,25.9001,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--400,FIX PHILLIPS 4.0 x 40.0,UN,6000,29.1879,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--450,FIX PHILLIPS 4.0 x 45.0,UN,6000,32.5742,2025-09-24,borroni,FIJACIONES
TOR,TFP-40--500,FIX PHILLIPS 4.0 x 50.0,UN,6000,36.1266,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--200,FIX PHILLIPS 4.5 x 20.0,UN,6000,20.5137,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--250,FIX PHILLIPS 4.5 x 25.0,UN,6000,25.2272,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--300,FIX PHILLIPS 4.5 x 30.0,UN,6000,28.1233,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--350,FIX PHILLIPS 4.5 x 35.0,UN,3000,32.2657,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--400,FIX PHILLIPS 4.5 x 40.0,UN,3000,35.0407,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--450,FIX PHILLIPS 4.5 x 45.0,UN,4000,38.9958,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--500,FIX PHILLIPS 4.5 x 50.0,UN,3200,41.0344,2025-09-24,borroni,FIJACIONES
TOR,TFP-45--600,FIX PHILLIPS 4.5 x 60.0,UN,3200,49.6867,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--250,FIX PHILLIPS 5.0 x 25.0,UN,6000,32.3762,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--300,FIX PHILLIPS 5.0 x 30.0,UN,6000,35.9667,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--350,FIX PHILLIPS 5.0 x 35.0,UN,3000,39.2556,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--400,FIX PHILLIPS 5.0 x 40.0,UN,3000,43.8391,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--450,FIX PHILLIPS 5.0 x 45.0,UN,3200,48.2458,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--500,FIX PHILLIPS 5.0 x 50.0,UN,3200,53.2343,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--600,FIX PHILLIPS 5.0 x 60.0,UN,2400,63.4129,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--700,FIX PHILLIPS 5.0 x 70.0,UN,2000,73.5244,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--800,FIX PHILLIPS 5.0 x 80.0,UN,2000,83.6523,2025-09-24,borroni,FIJACIONES
TOR,TFP-50--900,FIX PHILLIPS 5.0 x 90.0,UN,2000,95.7793,2025-09-24,borroni,FIJACIONES
TOR,TFP-60--100,FIX PHILLIPS 6.0 x 100.0,UN,1200,144.6021,2025-09-24,borroni,FIJACIONES
TOR,TFP-60--400,FIX PHILLIPS 6.0 x 40.0,UN,2400,65.0524,2025-09-24,borroni,FIJACIONES
TOR,TFP-60--500,FIX PHILLIPS 6.0 x 50.0,UN,2000,80.111,2025-09-24,borroni,FIJACIONES
TOR,TFP-60--600,FIX PHILLIPS 6.0 x 60.0,UN,1600,89.2517,2025-09-24,borroni,FIJACIONES
TOR,TFP-60--700,FIX PHILLIPS 6.0 x 70.0,UN,1600,103.6337,2025-09-24,borroni,FIJACIONES
