codigo,descripcion_original,descripcion_borroni,score,estado
>CONJ-06020X4,CONJ-EMPAQUETADO M 6x20 (x4),,0.0,SIN_MATCH
>CONJ-07020X2,CONJ-EMPAQUETADO M 7x20 (x2),,0.0,SIN_MATCH
>CONJ-07020X4,CONJ-EMPAQUETADO M 7x20 (x4),,0.0,SIN_MATCH
>CONJ-07025X2,CONJ-EMPAQUETADO M 7x25 (x2),,0.0,SIN_MATCH
>CONJ-07025X4,CONJ-EMPAQUETADO M 7x25 (x4),,0.0,SIN_MATCH
>CONJ-08025X2,CONJ-EMPAQUETADO M 8x25 (x2),,0.0,SIN_MATCH
>CONJ-08025X3,CONJ-EMPAQUETADO M 8x25 (x3),,0.0,SIN_MATCH
>CONJ-08025X4,CONJ-EMPAQUETADO M 8x25 (x4),,0.0,SIN_MATCH
>CONJ-08030X4,CONJ-EMPAQUETADO M 8x30 (x4),,0.0,SIN_MATCH
>CONJ-10030X2,CONJ-EMPAQUETADO M10x30 (x2),,0.0,SIN_MATCH
>CONJ-10030X3,CONJ-EMPAQUETADO M10x30 (x3),,0.0,SIN_MATCH
>CONJ-10030X4,CONJ-EMPAQUETADO M10x30 (x4),,0.0,SIN_MATCH
>CONJ-12030X2,CONJ-EMPAQUETADO M12x30 (x2),,0.0,SIN_MATCH
>CONJ-12030X4,CONJ-EMPAQUETADO M12x30 (x3),,0.0,SIN_MATCH
>BCRG2WH065025Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 1 ZINC,,0.0,SIN_MATCH
>BCRG2WH065032Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 1,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH065038Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 1,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH065044Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 1,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH065056Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH079044Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 1,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH079050Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 2 ZINC,,0.0,SIN_MATCH
>BCRG2WH079056Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH079063Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH079070Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 2,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH079076Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 3 ZINC,,0.0,SIN_MATCH
>BCRG2WH079082Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 3,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH079090Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 3,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH095050Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 2 ZINC,,0.0,SIN_MATCH
>BCRG2WH095056Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH095063Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 2,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH095070Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 2,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH095076Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 3 ZINC,,0.0,SIN_MATCH
>BCRG2WH095082Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 3,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH095090Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 3,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH095110Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 4,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH095125Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 5 ZINC,,0.0,SIN_MATCH
>BCRG2WH125076Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 3 ZINC,,0.0,SIN_MATCH
>BCRG2WH125090Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 3,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH125125Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 5 ZINC,,0.0,SIN_MATCH
>BCRG2WH125155Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 6 ZINC,,0.0,SIN_MATCH
>BCRG2WH125175Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 7 ZINC,,0.0,SIN_MATCH
>FM04012D,TOR. FIX. P/MAD.F 3 x 12 DICRO,,0.0,SIN_MATCH
>FM04016D,TOR. FIX. P/MAD.F 3 x 16 DICRO,,0.0,SIN_MATCH
>FM04020D,TOR. FIX. P/MAD.F 3 x 20 DICRO,,0.0,SIN_MATCH
>FM04025D,TOR. FIX. P/MAD.F 3 x 25 DICRO,,0.0,SIN_MATCH
>FM04030D,TOR. FIX. P/MAD.F 3 x 30 DICRO,,0.0,SIN_MATCH
>FM05012D,"TOR. FIX. P/MAD.F 3,5 x 12 DICRO",,0.0,SIN_MATCH
>FM05016D,"TOR. FIX. P/MAD.F 3,5 x 16 DICRO",,0.0,SIN_MATCH
>FM05020D,"TOR. FIX. P/MAD.F 3,5 x 20 DICRO",,0.0,SIN_MATCH
>FM05025D,"TOR. FIX. P/MAD.F 3,5 x 25 DICRO",,0.0,SIN_MATCH
>FM05030D,"TOR. FIX. P/MAD.F 3,5 x 30 DICRO",,0.0,SIN_MATCH
>FM05035D,"TOR. FIX. P/MAD.F 3,5 x 35 DICRO",,0.0,SIN_MATCH
>FM05040D,"TOR. FIX. P/MAD.F 3,5 x 40 DICRO",,0.0,SIN_MATCH
>FM06012D,TOR. FIX. P/MAD.F 4 x 12 DICRO,,0.0,SIN_MATCH
>FM06016D,TOR. FIX. P/MAD.F 4 x 16 DICRO,,0.0,SIN_MATCH
>FM06020D,TOR. FIX. P/MAD.F 4 x 20 DICRO,,0.0,SIN_MATCH
>FM06025D,TOR. FIX. P/MAD.F 4 x 25 DICRO,,0.0,SIN_MATCH
>FM06030D,TOR. FIX. P/MAD.F 4 x 30 DICRO,,0.0,SIN_MATCH
>FM06035D,TOR. FIX. P/MAD.F 4 x 35 DICRO,,0.0,SIN_MATCH
>FM06040D,TOR. FIX. P/MAD.F 4 x 40 DICRO,,0.0,SIN_MATCH
>FM06045D,TOR. FIX. P/MAD.F 4 x 45 DICRO,,0.0,SIN_MATCH
>FM06050D,TOR. FIX. P/MAD.F 4 x 50 DICRO,,0.0,SIN_MATCH
>FM08020D,"TOR. FIX. P/MAD.F 4,5 x 20 DICRO",,0.0,SIN_MATCH
>FM08025D,"TOR. FIX. P/MAD.F 4,5 x 25 DICRO",,0.0,SIN_MATCH
>FM08030D,"TOR. FIX. P/MAD.F 4,5 x 30 DICRO",,0.0,SIN_MATCH
>FM08035D,"TOR. FIX. P/MAD.F 4,5 x 35 DICRO",,0.0,SIN_MATCH
>FM08040D,"TOR. FIX. P/MAD.F 4,5 x 40 DICRO",,0.0,SIN_MATCH
>FM08045D,"TOR. FIX. P/MAD.F 4,5 x 45 DICRO",,0.0,SIN_MATCH
>FM08050D,"TOR. FIX. P/MAD.F 4,5 x 50 DICRO",,0.0,SIN_MATCH
>FM08060D,"TOR. FIX. P/MAD.F 4,5 x 60 DICRO",,0.0,SIN_MATCH
>FM10025D,TOR. FIX. P/MAD.F 5 x 25 DICRO,,0.0,SIN_MATCH
>FM10030D,TOR. FIX. P/MAD.F 5 x 30 DICRO,,0.0,SIN_MATCH
>FM10035D,TOR. FIX. P/MAD.F 5 x 35 DICRO,,0.0,SIN_MATCH
>FM10040D,TOR. FIX. P/MAD.F 5 x 40 DICRO,,0.0,SIN_MATCH
>FM10045D,TOR. FIX. P/MAD.F 5 x 45 DICRO,,0.0,SIN_MATCH
>FM10050D,TOR. FIX. P/MAD.F 5 x 50 DICRO,,0.0,SIN_MATCH
>FM10060D,TOR. FIX. P/MAD.F 5 x 60 DICRO,,0.0,SIN_MATCH
>FM10070D,TOR. FIX. P/MAD.F 5 x 70 DICRO,,0.0,SIN_MATCH
>FM10080D,TOR. FIX. P/MAD.F 5 x 80 DICRO,,0.0,SIN_MATCH
>FM10090D,TOR. FIX. P/MAD.F 5 x 90 DICRO,,0.0,SIN_MATCH
>FM12040D,TOR. FIX. P/MAD.F 6 x 40 DICRO,,0.0,SIN_MATCH
>FM12050D,TOR. FIX. P/MAD.F 6 x 50 DICRO,,0.0,SIN_MATCH
>FM12060D,TOR. FIX. P/MAD.F 6 x 60 DICRO,,0.0,SIN_MATCH
>FM12070D,TOR. FIX. P/MAD.F 6 x 70 DICRO,,0.0,SIN_MATCH
>FM12080D,TOR. FIX. P/MAD.F 6 x 80 DICRO,,0.0,SIN_MATCH
>FM12090D,TOR. FIX. P/MAD.F 6 x 90 DICRO,,0.0,SIN_MATCH
>FM12100D,TOR. FIX. P/MAD.F 6 x 100 DICRO,,0.0,SIN_MATCH
>EMBO,EMBOLSADO,,0.0,SIN_MATCH
>AP125B10D,ARANDELA PLANA DIN125B10DICRO,ARANDELAS PLANAS 1,0.781,MATCH
>AC08,ARANDELA CONICA M8,,0.0,SIN_MATCH
>PACG10MA08020N,"PRIS. ALLEN C/CIL.G10 M8-1,25-20N",,0.0,SIN_MATCH
>BCRG5MA10025D,"BUL.C/RED.C/CUAD,G5 M10-1,5-25 DICRO",,0.0,SIN_MATCH
>BCRG5MA10040D,"BUL.C/RED.C/CUAD,G5 M10-1,5-40 DICRO",,0.0,SIN_MATCH
>BCRG5MA12030D,"BUL.C/RED.C/CUAD. (8.8) M12X1,75-30 DICRO",,0.0,SIN_MATCH
>PCCG2NC065019N,PRIS.C/CUADRADA G2 1/4-UNC-3/4,,0.0,SIN_MATCH
>PCCG2NC065025N,PRIS.C/CUADRADA G2 1/4XUNC-1,,0.0,SIN_MATCH
>PCCG2NC795019N,PRIS.C/CUADRADA G2 5/16-UNC-3/4,,0.0,SIN_MATCH
>PCCG2NC095019N,PRIS.C/CUADRADA G2 3/8-UNC-3/4,,0.0,SIN_MATCH
>PCCG2NC095022N,PRIS.C/CUADRADA G2 3/8-UNC-7/8,,0.0,SIN_MATCH
>PCCG2NC095025N,PRIS.C/CUADRADA G2 3/8-UNC-1,,0.0,SIN_MATCH
>PCCG2NC095032N,"PRIS.C/CUADRADA G2 3/8-UNC-1,1/4",,0.0,SIN_MATCH
>PCCG2NC125050N,PRIS.C/CUADRADA G2 1/2-WHT-2,,0.0,SIN_MATCH
>PCCG2NC0160038N,"PRIS.C/CUADRADA G2 5/8-UNC-1,1/2",,0.0,SIN_MATCH
>RHT047042Z,REMACHE HO.TUBULAR 3/16X42 ZINC,,0.0,SIN_MATCH
>RHT047028Z,REMACHE HO.TUBULAR 3/16X28 ZINC,,0.0,SIN_MATCH
>RHT047048Z,REMACHE HO.TUBULAR 3/16X48 ZINC,,0.0,SIN_MATCH
>RHT047039Z,REMACHE HO.TUBULAR 3/16X39 ZINC,,0.0,SIN_MATCH
>RHT046068Z,"REMACHE HO.TUBULAR 4,65X68ZINC",,0.0,SIN_MATCH
>RHT063050Z,"REMACHE HO.TUBULAR 6,35X50,8ZINC",,0.0,SIN_MATCH
>XJAN08014Z,AUTOPERF.C/FIJ.FLANGE PTA AGUJA NÂª 8 x 9/16 ZINC,,0.0,SIN_MATCH
>AS07015,"ARANDELA  SEGURIDAD 7( 6,5X15)",ARANDELAS GROWER - PULIDAS 1,0.704,MATCH
>BHG5NC220165D,"BULON HEXAGONAL G5 7/8-UNC-6,1/2 DICRO",BULON HEXAGONAL ZINCADO UNC - WHIT - GRADO 2 7/8,0.71,MATCH
>BCRG2WH065050Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 2 ZINC,,0.0,SIN_MATCH
>BCRG2WH065063Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH065070Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 2,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH065076Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 3 ZINC,,0.0,SIN_MATCH
>BCRG2WH065082Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 3,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH065090Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 3,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH079025Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 1 ZINC,,0.0,SIN_MATCH
>BCRG2WH079032Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 1,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH079038Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 1,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH079100Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 4 ZINC,,0.0,SIN_MATCH
>BCRG2WH079110Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 4,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH079125Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 5 ZINC,,0.0,SIN_MATCH
>BCRG2WH079140Z,"BUL. C/RED. C/ CUAD. G2 5/16-WH- 5,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH079155Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 6 ZINC,,0.0,SIN_MATCH
>BCRG2WH079175Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 7 ZINC,,0.0,SIN_MATCH
>BCRG2WH079200Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 8 ZINC,,0.0,SIN_MATCH
>BCRG2WH095032Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 1,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH095038Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 1,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH095044Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 1,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH095100Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 4 ZINC,,0.0,SIN_MATCH
>BCRG2WH095140Z,"BUL. C/RED. C/ CUAD. G2 3/8-WH- 5,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH095155Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 6 ZINC,,0.0,SIN_MATCH
>BCRG2WH095175Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 7 ZINC,,0.0,SIN_MATCH
>BCRG2WH095200Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 8 ZINC,,0.0,SIN_MATCH
>BCRG2WH125025Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 1 ZINC,,0.0,SIN_MATCH
>BCRG2WH125032Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 1,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH125038Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 1,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH125044Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 1,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH125050Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 2 ZINC,,0.0,SIN_MATCH
>BCRG2WH125056Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH125063Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 2,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH125070Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 2,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH125082Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 3,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH125100Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 4 ZINC,,0.0,SIN_MATCH
>BCRG2WH125110Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 4,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH125140Z,"BUL. C/RED. C/ CUAD. G2 1/2-WH- 5,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH125200Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 8 ZINC,,0.0,SIN_MATCH
>BCRG2WH047012Z,BUL. C/RED. C/ CUAD. G2 3/16-WH- 1/2 ZINC,,0.0,SIN_MATCH
>BCRG2WH047016Z,BUL. C/RED. C/ CUAD. G2 3/16-WH- 5/8 ZINC,,0.0,SIN_MATCH
>BCRG2WH047019Z,BUL. C/RED. C/ CUAD. G2 3/16-WH- 3/4 ZINC,,0.0,SIN_MATCH
>BCRG2WH047022Z,BUL. C/RED. C/ CUAD. G2 3/16-WH- 7/8 ZINC,,0.0,SIN_MATCH
>BCRG2WH047025Z,BUL. C/RED. C/ CUAD. G2 3/16-WH- 1 ZINC,,0.0,SIN_MATCH
>BCRG2WH047032Z,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 1,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH047038Z,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 1,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH047044Z,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 1,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH047050Z,BUL. C/RED. C/ CUAD. G2 3/16-WH- 2 ZINC,,0.0,SIN_MATCH
>BCRG2WH047056Z,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH047063Z,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 2,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH047070Z,"BUL. C/RED. C/ CUAD. G2 3/16-WH- 2,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH047076Z,BUL. C/RED. C/ CUAD. G2 3/16-WH- 3 ZINC,,0.0,SIN_MATCH
>BCRG2WH065012Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 1/2 ZINC,,0.0,SIN_MATCH
>BCRG2WH065016Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 5/8 ZINC,,0.0,SIN_MATCH
>BCRG2WH065019Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 3/4 ZINC,,0.0,SIN_MATCH
>BCRG2WH065022Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 7/8 ZINC,,0.0,SIN_MATCH
>BCRG2WH065100Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 4 ZINC,,0.0,SIN_MATCH
>BCRG2WH065110Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 4,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH065125Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 5 ZINC,,0.0,SIN_MATCH
>BCRG2WH065140Z,"BUL. C/RED. C/ CUAD. G2 1/4-WH- 5,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH065155Z,BUL. C/RED. C/ CUAD. G2 1/4-WH- 6 ZINC,,0.0,SIN_MATCH
>BCRG2WH079019Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 3/4 ZINC,,0.0,SIN_MATCH
>BCRG2WH079022Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 7/8 ZINC,,0.0,SIN_MATCH
>BCRG2WH079228Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 9 ZINC,,0.0,SIN_MATCH
>BCRG2WH079254Z,BUL. C/RED. C/ CUAD. G2 5/16-WH- 10 ZINC,,0.0,SIN_MATCH
>BCRG2WH095025Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 1 ZINC,,0.0,SIN_MATCH
>BCRG2WH095228Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 9 ZINC,,0.0,SIN_MATCH
>BCRG2WH095254Z,BUL. C/RED. C/ CUAD. G2 3/8-WH- 10 ZINC,,0.0,SIN_MATCH
>BCRG2WH110025Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 1 ZINC,,0.0,SIN_MATCH
>BCRG2WH110032Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 1,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH110038Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 1,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH110044Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 1,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH110050Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 2 ZINC,,0.0,SIN_MATCH
>BCRG2WH110056Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH110063Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 2,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH110070Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 2,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH110076Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 3 ZINC,,0.0,SIN_MATCH
>BCRG2WH110082Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 3,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH110090Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 3,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH110100Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 4 ZINC,,0.0,SIN_MATCH
>BCRG2WH110110Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 4,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH110125Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 5 ZINC,,0.0,SIN_MATCH
>BCRG2WH110140Z,"BUL. C/RED. C/ CUAD. G2 7/16-WH- 5,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH110155Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 6 ZINC,,0.0,SIN_MATCH
>BCRG2WH110175Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 7 ZINC,,0.0,SIN_MATCH
>BCRG2WH110200Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 8 ZINC,,0.0,SIN_MATCH
>BCRG2WH110228Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 9 ZINC,,0.0,SIN_MATCH
>BCRG2WH110254Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 10 ZINC,,0.0,SIN_MATCH
>BCRG2WH110280Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 11 ZINC,,0.0,SIN_MATCH
>BCRG2WH110305Z,BUL. C/RED. C/ CUAD. G2 7/16-WH- 12 ZINC,,0.0,SIN_MATCH
>BCRG2WH125228Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 9 ZINC,,0.0,SIN_MATCH
>BCRG2WH125254Z,BUL. C/RED. C/ CUAD. G2 1/2-WH- 10 ZINC,,0.0,SIN_MATCH
>BCRG2WH140056Z,"BUL. C/RED. C/ CUAD. G2 9/16-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH140110Z,"BUL. C/RED. C/ CUAD. G2 9/16-WH- 4,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH140125Z,BUL. C/RED. C/ CUAD. G2 9/16-WH- 5 ZINC,,0.0,SIN_MATCH
>BCRG2WH140155Z,BUL. C/RED. C/ CUAD. G2 9/16-WH- 6 ZINC,,0.0,SIN_MATCH
>BCRG2WH140175Z,BUL. C/RED. C/ CUAD. G2 9/16-WH- 7 ZINC,,0.0,SIN_MATCH
>BCRG2WH140228Z,BUL. C/RED. C/ CUAD. G2 9/16-WH- 9 ZINC,,0.0,SIN_MATCH
>BCRG2WH140254Z,BUL. C/RED. C/ CUAD. G2 9/16-WH- 10 ZINC,,0.0,SIN_MATCH
>BCRG2WH140280Z,BUL. C/RED. C/ CUAD. G2 9/16-WH- 11 ZINC,,0.0,SIN_MATCH
>BCRG2WH140305Z,BUL. C/RED. C/ CUAD. G2 9/16-WH- 12 ZINC,,0.0,SIN_MATCH
>BCRG2WH160050Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 2 ZINC,,0.0,SIN_MATCH
>BCRG2WH160056Z,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 2,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH160063Z,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 2,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH160070Z,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 2,3/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH160076Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 3 ZINC,,0.0,SIN_MATCH
>BCRG2WH160082Z,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 3,1/4 ZINC",,0.0,SIN_MATCH
>BCRG2WH160090Z,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 3,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH160100Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 4 ZINC,,0.0,SIN_MATCH
>BCRG2WH160110Z,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 4,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH160125Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 5 ZINC,,0.0,SIN_MATCH
>BCRG2WH160140Z,"BUL. C/RED. C/ CUAD. G2 5/8-WH- 5,1/2 ZINC",,0.0,SIN_MATCH
>BCRG2WH160155Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 6 ZINC,,0.0,SIN_MATCH
>BCRG2WH160175Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 7 ZINC,,0.0,SIN_MATCH
>BCRG2WH160200Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 8 ZINC,,0.0,SIN_MATCH
>BCRG2WH160228Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 9 ZINC,,0.0,SIN_MATCH
>BCRG2WH160254Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 10 ZINC,,0.0,SIN_MATCH
>BCRG2WH160305Z,BUL. C/RED. C/ CUAD. G2 5/8-WH- 12 ZINC,,0.0,SIN_MATCH
>FM03010D,"TOR. FIX. P/MAD.F 2,5 x 10 DICRO",,0.0,SIN_MATCH
>FM03012D,"TOR. FIX. P/MAD.F 2,5 x 12 DICRO",,0.0,SIN_MATCH
>FM03016D,"TOR. FIX. P/MAD.F 2,5 x 16 DICRO",,0.0,SIN_MATCH
>FM03020D,"TOR. FIX. P/MAD.F 2,5 x 20 DICRO",,0.0,SIN_MATCH
>FM04010D,TOR. FIX. P/MAD.F 3 x 10 DICRO,,0.0,SIN_MATCH
>FM05045D,"TOR. FIX. P/MAD.F 3,5 x 45 DICRO",,0.0,SIN_MATCH
>FM05050D,"TOR. FIX. P/MAD.F 3,5 x 50 DICRO",,0.0,SIN_MATCH
>FM06060D,TOR. FIX. P/MAD.F 4 x 60 DICRO,,0.0,SIN_MATCH
>FM06070D,TOR. FIX. P/MAD.F 4 x 70 DICRO,,0.0,SIN_MATCH
