codigo,tipo,forma,diametro,paso,largo,grado,sistema,acabado,precio_unitario,proveedor,descripcion
GA5/8X11/4,tornillo_allen,,5/8,11,11/4,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/4
GA5/8X11/2,tornillo_allen,,5/8,11,11/2,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 11/2
GA5/8x2,tornillo_allen,,5/8,11,2,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 2
GA5/8X21/2,tornillo_allen,,5/8,11,21/2,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 21/2
GA5/8x3,tornillo_allen,,5/8,11,3,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN SIN CABEZA 12.9 DIN 916 Sin Cabeza 5/8 - 11 x 3
AB3X6,tornillo_allen,,3,0.50,6,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 6 10.9"
AB3X8,tornillo_allen,,3,0.50,8,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 8 10.9"
AB3X10,tornillo_allen,,3,0.50,10,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 10 10.9"
AB3X12,tornillo_allen,,3,0.50,12,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 12 10.9"
AB3X16,tornillo_allen,,3,0.50,16,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 16 10.9"
AB3X20,tornillo_allen,,3,0.50,20,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 20 10.9"
AB3X25,tornillo_allen,,3,0.50,25,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3 x 0,50 x 25 10.9"
AB4X8,tornillo_allen,,4,0.70,8,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 8 10.9"
AB4X10,tornillo_allen,,4,0.70,10,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 10 10.9"
AB4X12,tornillo_allen,,4,0.70,12,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 12 10.9"
AB4X16,tornillo_allen,,4,0.70,16,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 16 10.9"
AB4X20,tornillo_allen,,4,0.70,20,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 20 10.9"
AB4X25,tornillo_allen,,4,0.70,25,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 25 10.9"
AB4X30,tornillo_allen,,4,0.70,30,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 30 10.9"
AB4X40,tornillo_allen,,4,0.70,40,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 40 10.9"
AB4x50,tornillo_allen,,4,0.70,50,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 4 x 0,70 x 50 10.9"
AB5X6,tornillo_allen,,5,0.80,6,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 6 10.9"
AB5X10,tornillo_allen,,5,0.80,10,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 10 10.9"
AB5X12,tornillo_allen,,5,0.80,12,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 12 10.9"
AB5X16,tornillo_allen,,5,0.80,16,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 16 10.9"
AB5X20,tornillo_allen,,5,0.80,20,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 20 10.9"
AB5X25,tornillo_allen,,5,0.80,25,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 25 10.9"
AB5X30,tornillo_allen,,5,0.80,30,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 30 10.9"
AB5X40,tornillo_allen,,5,0.80,40,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 40 10.9"
AB5X50,tornillo_allen,,5,0.80,50,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5 x 0,80 x 50 10.9"
AB6X10,tornillo_allen,,6,1.00,10,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 10 10.9"
AB6X12,tornillo_allen,,6,1.00,12,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 12 10.9"
AB6X16,tornillo_allen,,6,1.00,16,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 16 10.9"
AB6X20,tornillo_allen,,6,1.00,20,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 20 10.9"
AB6X25,tornillo_allen,,6,1.00,25,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 25 10.9"
AB6X30,tornillo_allen,,6,1.00,30,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 30 10.9"
AB6X40,tornillo_allen,,6,1.00,40,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 40 10.9"
AB6X50,tornillo_allen,,6,1.00,50,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 50 10.9"
AB6X60,tornillo_allen,,6,1.00,60,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 6 x 1,00 x 60 10.9"
AB8X12,tornillo_allen,,8,1.25,12,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 12 10.9"
AB8X16,tornillo_allen,,8,1.25,16,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 16 10.9"
AB8X20,tornillo_allen,,8,1.25,20,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 20 10.9"
AB8X25,tornillo_allen,,8,1.25,25,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 25 10.9"
AB8X30,tornillo_allen,,8,1.25,30,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 30 10.9"
AB8X40,tornillo_allen,,8,1.25,40,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 40 10.9"
AB8X50,tornillo_allen,,8,1.25,50,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 50 10.9"
AB8X60,tornillo_allen,,8,1.25,60,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 60 10.9"
AB8X70,tornillo_allen,,8,1.25,70,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 70 10.9"
AB8X80,tornillo_allen,,8,1.25,80,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 8 x 1,25 x 80 10.9"
AB10X20,tornillo_allen,,10,1.50,20,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 20 10.9"
AB10X25,tornillo_allen,,10,1.50,25,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 25 10.9"
AB10X30,tornillo_allen,,10,1.50,30,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 30 10.9"
AB10X35,tornillo_allen,,10,1.50,35,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 35 10.9"
AB10X40,tornillo_allen,,10,1.50,40,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 40 10.9"
AB10X45,tornillo_allen,,10,1.50,45,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 45 10.9"
AB10X50,tornillo_allen,,10,1.50,50,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 50 10.9"
AB10X60,tornillo_allen,,10,1.50,60,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 60 10.9"
AB10X70,tornillo_allen,,10,1.50,70,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 70 10.9"
AB10X80,tornillo_allen,,10,1.50,80,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 10 x 1,50 x 80 10.9"
AB12X20,tornillo_allen,,12,1.75,20,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 20 10.9"
AB12X25,tornillo_allen,,12,1.75,25,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 25 10.9"
AB12X30,tornillo_allen,,12,1.75,30,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 30 10.9"
AB12X35,tornillo_allen,,12,1.75,35,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 35 10.9"
AB12X40,tornillo_allen,,12,1.75,40,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 40 10.9"
AB12X45,tornillo_allen,,12,1.75,45,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 45 10.9"
AB12X50,tornillo_allen,,12,1.75,50,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 50 10.9"
AB12X60,tornillo_allen,,12,1.75,60,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 60 10.9"
AB12X70,tornillo_allen,,12,1.75,70,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 70 10.9"
AB12X80,tornillo_allen,,12,1.75,80,10.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 12 x 1,75 x 80 10.9"
CÓDIGO,tornillo_allen,,,,,10.9,metrico,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 DESCRIPCIÓN
AB3/16X1/2,tornillo_allen,,3/16,24,1/2,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1/2
AB3/16X5/8,tornillo_allen,,3/16,24,5/8,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 5/8
AB3/16X3/4,tornillo_allen,,3/16,24,3/4,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 3/4
AB3/16X1,tornillo_allen,,3/16,24,1,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 3/16 - 24 x 1
AB1/4X3/8,tornillo_allen,,1/4,20,3/8,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/8
AB1/4X1/2,tornillo_allen,,1/4,20,1/2,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1/2
AB1/4X5/8,tornillo_allen,,1/4,20,5/8,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 5/8
AB1/4X3/4,tornillo_allen,,1/4,20,3/4,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 3/4
AB1/4X1,tornillo_allen,,1/4,20,1,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/4 - 20 x 1
AB5/16X1/2,tornillo_allen,,5/16,18,1/2,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1/2
AB5/16X5/8,tornillo_allen,,5/16,18,5/8,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 5/8
AB5/16X3/4,tornillo_allen,,5/16,18,3/4,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 3/4
AB5/16X1,tornillo_allen,,5/16,18,1,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 5/16 - 18 x 1
AB1/2x11/4,tornillo_allen,,1/2,13,11/4,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/4
AB1/2x11/2,tornillo_allen,,1/2,13,11/2,10.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. BOTÓN CALIDAD 10.9 ISO 7380 Botón 1/2 - 13 x 11/2
ACNF1/4X23/4,tornillo_allen,cilindrica,1/4,28,23/4,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 1/4 - 28 x 23/4
ACNF5/8X11/2,tornillo_allen,cilindrica,5/8,18,11/2,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 11/2
ACNF5/8X3,tornillo_allen,cilindrica,5/8,18,3,12.9,imperial,,trusoni,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 5/8 - 18 x 3
CÓDIGO,tornillo_allen,cilindrica,,,,12.9,metrico,,trusoni,trusoni,TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB DESCRIPCIÓN
AC8X1X20,tornillo_allen,cilindrica,8,1.00,20,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 20 MB"
AC8X1X30,tornillo_allen,cilindrica,8,1.00,30,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 30 MB"
AC8X1X40,tornillo_allen,cilindrica,8,1.00,40,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 8 x 1,00 x 40 MB"
"AC10x1,00x20",tornillo_allen,cilindrica,8,1.00,20,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 20 MB"
"AC10x1,00x30",tornillo_allen,cilindrica,8,1.00,30,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 30 MB"
"AC10x1,00x50",tornillo_allen,cilindrica,8,1.00,50,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 50 MB"
"AC10x1,00x60",tornillo_allen,cilindrica,8,1.00,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil 8 x 1,00 x 60 MB"
"AC10X1,25X30",tornillo_allen,cilindrica,10,1.25,30,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 30 MB"
"AC10X1,25X40",tornillo_allen,cilindrica,10,1.25,40,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 40 MB"
"AC10X1,25X60",tornillo_allen,cilindrica,10,1.25,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 60 MB"
"AC10x1,25x80",tornillo_allen,cilindrica,10,1.25,80,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 10 x 1,25 x 80 MB"
"AC12X1,50X20",tornillo_allen,cilindrica,12,1.50,20,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 20 MB"
"AC12x1,50x30",tornillo_allen,cilindrica,12,1.50,30,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 30 MB"
"AC12X1,50X45",tornillo_allen,cilindrica,12,1.50,45,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 45 MB"
"AC12X1,50X60",tornillo_allen,cilindrica,12,1.50,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 60 MB"
"AC12X1,50X80",tornillo_allen,cilindrica,12,1.50,80,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 12 x 1,50 x 80 MB"
"AC14x1,50x60",tornillo_allen,cilindrica,14,1.50,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 14 x 1,50 x 60 MB"
"AC14x1,50x90",tornillo_allen,cilindrica,14,1.50,90,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 14 x 1,50 x 90 MB"
"AC16x1,50x60",tornillo_allen,cilindrica,16,1.50,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 16 x 1,50 x 60 MB"
"AC16x1,50x70",tornillo_allen,cilindrica,16,1.50,70,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 NF Y MB Cil. 16 x 1,50 x 70 MB"
ACTR4X60,tornillo_allen,cilindrica,4,0.70,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 4 x 0,70 x 60 Todo Rosca"
ACTR5X80,tornillo_allen,cilindrica,5,0.80,80,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 5 x 0,80 x 80 Todo Rosca"
ACTR6X50,tornillo_allen,cilindrica,6,1.00,50,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 6 x 1,00 x 50 Todo Rosca"
ACTR6X90,tornillo_allen,cilindrica,6,1.00,90,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 6 x 1,00 x 90 Todo Rosca"
ACTR8X40,tornillo_allen,cilindrica,8,1.25,40,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil 8 x 1,25 x 40 Todo Rosca"
ACTR8X60,tornillo_allen,cilindrica,8,1.25,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 8 x 1,25 x 60 Todo Rosca"
ACTR8X100,tornillo_allen,cilindrica,8,1.25,100,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 8 x 1,25 x 100 Todo Rosca"
ACTR10X50,tornillo_allen,cilindrica,10,1.50,50,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 10 x 1,50 x 50 Todo Rosca"
ACTR10X90,tornillo_allen,cilindrica,10,1.50,90,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 10 x 1,50 x 90 Todo Rosca"
ACTR12X60,tornillo_allen,cilindrica,12,1.75,60,12.9,metrico,,trusoni,trusoni,"TORNILLO ALLEN CAB. CILINDRICA CALIDAD 12.9 TODO ROSCA Cil. 12 x 1,75 x 60 Todo Rosca"
